#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_2466104 flag=0 multi=86.0000 len=3379	48.8612	3379	0.3708	100.0000	3379	613	595	0.3826	49	8.36
k127_2472537 flag=0 multi=111.8530 len=2665	105.5835	2665	0.3505	100.0000	2665	1016	1029	0.3648	105	26.80
k127_2503106 flag=1 multi=59.8570 len=8377	114.6108	8377	0.3572	100.0000	8377	2656	2603	0.3711	115	14.93
k127_2514458 flag=0 multi=128.6835 len=17252	81.6629	17252	0.3588	100.0000	17252	4972	4967	0.3728	66	54.21
k127_2516826 flag=0 multi=58.0116 len=26744	80.9129	26744	0.3701	100.0000	26744	7855	7946	0.3793	80	19.32
k127_2537137 flag=0 multi=82.0000 len=3953	88.7491	3953	0.3473	100.0000	3953	1263	1268	0.3597	89	17.63
k127_2544841 flag=0 multi=54.0335 len=46895	77.4999	46895	0.3819	100.0000	46895	13191	13203	0.3875	77	16.69
k127_2590994 flag=0 multi=61.3377 len=5365	100.5048	5365	0.3573	100.0000	5365	2053	2089	0.3588	85	83.58
k127_2609062 flag=0 multi=58.1639 len=2811	99.6791	2811	0.3835	100.0000	2811	990	1026	0.3867	75	57.90
k127_2609577 flag=0 multi=55.9976 len=36324	76.2905	36324	0.3802	100.0000	36324	10055	10005	0.3894	79	21.35
k127_2617354 flag=0 multi=63.0603 len=8518	89.3981	8518	0.3536	100.0000	8518	2757	2771	0.3688	88	18.40
k127_2618947 flag=0 multi=60.0226 len=58078	85.5054	58078	0.3638	100.0000	58078	18060	17998	0.3744	85	17.93
k127_2650405 flag=0 multi=54.9161 len=4802	99.5889	4802	0.3569	100.0000	4802	1862	1779	0.3659	85	58.13
k127_2725610 flag=0 multi=57.0249 len=36418	88.2997	36418	0.3752	100.0000	36418	11049	11025	0.3833	86	20.07
k127_2743098 flag=1 multi=60.9912 len=54810	86.9626	54810	0.3505	100.0000	54810	17087	17137	0.3632	86	15.65
k127_2746043 flag=1 multi=60.9712 len=41753	84.8260	41753	0.3596	100.0000	41753	12871	12878	0.3704	85	15.39
k127_2752504 flag=0 multi=56.1853 len=39877	85.4581	39877	0.3761	100.0000	39877	12394	12408	0.3855	84	16.58
k127_2764165 flag=0 multi=83.0142 len=11375	81.6870	11375	0.3602	100.0000	11375	3401	3379	0.3716	81	15.39
k127_2847090 flag=0 multi=56.9407 len=9574	89.2942	9574	0.3817	100.0000	9574	3108	3087	0.3860	84	26.12
k127_2858115 flag=0 multi=139.4173 len=33406	92.4491	33406	0.3625	100.0000	33406	11390	11271	0.3800	86	70.48
k127_2863440 flag=0 multi=64.1023 len=4720	97.6483	4720	0.3523	100.0000	4720	1647	1661	0.3679	97	17.04
k127_2865860 flag=0 multi=56.0177 len=16469	84.2163	16469	0.3853	100.0000	16469	5001	5109	0.3938	80	24.69
k127_2867388 flag=1 multi=51.8115 len=5537	76.5389	5537	0.3897	100.0000	5537	1554	1537	0.3913	74	19.52
k127_2868554 flag=0 multi=68.3886 len=4720	90.0763	4720	0.3525	100.0000	4720	1558	1532	0.3643	90	15.15
k127_2875752 flag=1 multi=53.6698 len=2695	75.7974	2695	0.3937	100.0000	2695	765	755	0.3978	77	17.09
k127_2904971 flag=0 multi=59.9916 len=40900	87.0116	40900	0.3569	100.0000	40900	12952	12953	0.3672	87	20.45
k127_2939238 flag=0 multi=59.2733 len=19862	84.4040	19862	0.3599	100.0000	19862	6123	6118	0.3717	83	15.34
k127_2969689 flag=1 multi=51.0000 len=6862	5.9369	6862	0.3665	64.7333	4442	153	153	0.3856	2	11.83
k127_2973368 flag=0 multi=62.0869 len=24111	86.7659	24111	0.3598	100.0000	24111	7614	7586	0.3706	86	18.42
k127_3029858 flag=1 multi=63.9777 len=28402	82.8154	28402	0.3662	100.0000	28402	8586	8542	0.3749	83	16.26
k127_3040831 flag=1 multi=53.9577 len=12671	79.0455	12671	0.3657	100.0000	12671	3585	3582	0.3745	78	17.14
k127_3044171 flag=0 multi=55.7705 len=9830	89.2432	9830	0.3541	100.0000	9830	3220	3213	0.3652	84	31.29
k127_3046002 flag=1 multi=58.9785 len=27095	84.9419	27095	0.3652	100.0000	27095	8359	8382	0.3750	84	15.92
k127_3056721 flag=0 multi=58.4098 len=4903	35.8860	4903	0.3594	100.0000	4903	647	651	0.3661	35	10.16
k127_3060338 flag=0 multi=58.0051 len=54842	83.7119	54842	0.3688	100.0000	54842	16656	16644	0.3788	84	15.32
k127_3073831 flag=0 multi=64.0000 len=23204	85.7719	23204	0.3662	100.0000	23204	7279	7273	0.3739	84	27.57
k127_3078130 flag=0 multi=54.9881 len=11772	81.8914	11772	0.3837	100.0000	11772	3500	3489	0.3907	81	18.37
k127_3106982 flag=0 multi=62.2127 len=5181	97.6263	5181	0.3598	100.0000	5181	1895	1832	0.3715	97	21.21
k127_3141255 flag=0 multi=125.0591 len=4072	30.3667	4072	0.3689	100.0000	4072	443	453	0.3769	29	8.29
k127_3144461 flag=0 multi=62.6393 len=33154	90.5431	33154	0.3783	100.0000	33154	10791	10965	0.3854	85	26.35
k127_3223718 flag=0 multi=54.1262 len=6865	80.1365	6865	0.4001	100.0000	6865	2056	2014	0.4019	78	22.35
k127_3232961 flag=0 multi=59.9890 len=59234	87.5859	59234	0.3637	100.0000	59234	18730	18679	0.3732	86	21.55
k127_3235998 flag=0 multi=58.2569 len=20830	82.5796	20830	0.3425	100.0000	20830	6231	6177	0.3577	83	12.99
k127_3246133 flag=0 multi=61.0219 len=25235	89.7000	25235	0.3351	100.0000	25235	8009	7995	0.3507	89	14.68
k127_3255533 flag=1 multi=57.9344 len=17499	83.8269	17499	0.3649	100.0000	17499	5327	5341	0.3761	83	15.60
k127_3260426 flag=0 multi=68.0797 len=21296	96.0228	21296	0.3767	100.0000	21296	7051	7037	0.3815	95	26.86
k127_3279437 flag=0 multi=62.9804 len=22115	82.3710	22115	0.3797	100.0000	22115	6605	6643	0.3872	83	16.45
k127_3300927 flag=1 multi=59.0000 len=58912	83.8486	58912	0.3714	100.0000	58912	17964	17912	0.3796	84	20.18
k127_3305738 flag=1 multi=56.0000 len=10187	82.9798	10187	0.3843	100.0000	10187	3028	3095	0.3930	83	17.02
k127_3329254 flag=0 multi=68.1081 len=23809	93.9429	23809	0.3458	100.0000	23809	8011	8003	0.3579	93	16.13
k127_3339036 flag=0 multi=70.0873 len=14623	13.8117	14623	0.3600	100.0000	14623	741	738	0.3796	12	11.70
k127_3375947 flag=1 multi=64.6952 len=10624	87.1983	10624	0.3586	100.0000	10624	3363	3364	0.3697	86	14.66
k127_3377634 flag=0 multi=50.9925 len=5858	83.2940	5858	0.3991	100.0000	5858	1803	1784	0.4010	77	30.67
k127_3394354 flag=0 multi=108.0000 len=4532	37.0827	4532	0.3729	100.0000	4532	618	612	0.3849	36	11.96
k127_3410923 flag=0 multi=58.0533 len=15719	82.6880	15719	0.3727	100.0000	15719	4748	4738	0.3818	84	16.23
k127_3446055 flag=1 multi=55.8955 len=10650	81.7363	10650	0.3691	100.0000	10650	3176	3174	0.3775	81	14.75
k127_3458619 flag=1 multi=68.8506 len=9232	90.7530	9232	0.3424	100.0000	9232	3044	3038	0.3532	92	16.45
k127_3490910 flag=0 multi=60.9484 len=9625	91.0328	9625	0.3681	100.0000	9625	3205	3200	0.3773	90	16.95
k127_3516449 flag=0 multi=57.0023 len=72504	82.2965	72504	0.3799	100.0000	72504	21717	21821	0.3873	80	22.64
k127_3517078 flag=0 multi=57.9930 len=79028	83.1763	79028	0.3635	100.0000	79028	24025	23932	0.3733	82	15.33
k127_3535118 flag=0 multi=56.9764 len=16663	79.7961	16663	0.3758	100.0000	16663	4868	4870	0.3849	81	13.99
k127_3535505 flag=0 multi=60.9692 len=19597	86.4756	19597	0.3654	100.0000	19597	6165	6166	0.3766	85	16.96
k127_3553351 flag=0 multi=79.1200 len=4828	94.8614	4828	0.3672	100.0000	4828	1662	1669	0.3791	88	27.61
k127_3568263 flag=0 multi=56.0139 len=17361	81.8529	17361	0.3683	100.0000	17361	5190	5160	0.3798	83	15.10
k127_3575445 flag=1 multi=51.8645 len=9914	72.9837	9914	0.3781	100.0000	9914	2669	2630	0.3863	72	15.01
k127_3578926 flag=1 multi=59.0000 len=3418	99.8482	3418	0.3631	100.0000	3418	1252	1228	0.3754	101	17.82
k127_3596564 flag=0 multi=57.9880 len=53027	80.5487	53027	0.3785	100.0000	53027	15518	15436	0.3868	80	15.64
k127_3596639 flag=1 multi=59.9237 len=15592	83.3472	15592	0.3507	100.0000	15592	4649	4680	0.3638	83	15.29
k127_3618472 flag=1 multi=68.3745 len=13830	101.3889	13830	0.3753	100.0000	13830	5133	5110	0.3811	80	53.62
k127_3658505 flag=1 multi=58.8086 len=6187	83.2622	6187	0.3637	100.0000	6187	1884	1874	0.3730	81	16.26
k127_3709243 flag=0 multi=65.0230 len=41232	93.9216	41232	0.3321	100.0000	41232	13899	13860	0.3471	94	15.26
k127_3819565 flag=1 multi=56.8990 len=11214	82.8122	11214	0.3752	100.0000	11214	3324	3348	0.3848	82	15.19
k127_3837922 flag=0 multi=50.0215 len=28988	76.2272	28988	0.3909	100.0000	28988	8094	8061	0.4018	71	51.39
k127_3864596 flag=0 multi=52.0570 len=9754	76.4998	9754	0.3971	100.0000	9754	2708	2760	0.4017	75	18.96
k127_3885617 flag=0 multi=68.9980 len=12117	89.8103	12117	0.3520	100.0000	12117	3981	3976	0.3651	87	19.74
k127_3916205 flag=0 multi=56.9567 len=4171	88.4747	4171	0.3802	100.0000	4171	1440	1395	0.3721	79	57.33
k127_3931412 flag=0 multi=57.0068 len=161707	87.6562	161707	0.3716	100.0000	161707	49994	50008	0.3805	86	19.65
k127_3947969 flag=0 multi=59.5097 len=3223	58.3860	3223	0.3916	100.0000	3223	690	685	0.4026	58	12.08
k127_4027600 flag=1 multi=59.9639 len=32803	83.9548	32803	0.3611	100.0000	32803	10052	10037	0.3706	84	17.51
k127_4040957 flag=0 multi=73.3667 len=5052	95.7860	5052	0.3605	100.0000	5052	1776	1833	0.3706	79	86.86
k127_4110685 flag=0 multi=52.8760 len=4159	76.5850	4159	0.3878	100.0000	4159	1192	1171	0.3926	76	16.68
k127_4135666 flag=1 multi=58.9564 len=25404	87.3242	25404	0.3698	100.0000	25404	8001	8003	0.3787	87	16.87
k127_4176820 flag=0 multi=62.9563 len=14314	82.5646	14314	0.3739	100.0000	14314	4325	4283	0.3819	83	16.45
k127_4210830 flag=0 multi=66.4537 len=5908	98.5007	5908	0.3426	100.0000	5908	2190	2289	0.3514	83	81.80
k127_4216993 flag=0 multi=118.0670 len=3113	72.6746	3113	0.3717	100.0000	3113	840	828	0.3834	73	14.00
k127_4341015 flag=1 multi=60.0000 len=4547	237.2998	4547	0.3431	100.0000	4547	3938	3965	0.3822	106	258.78
k127_4344734 flag=0 multi=59.9401 len=6084	86.5039	6084	0.3628	100.0000	6084	1914	1923	0.3755	87	15.69
k127_4352477 flag=0 multi=52.9864 len=25681	76.4607	25681	0.3973	100.0000	25681	7216	7173	0.4013	76	16.54
k127_4373568 flag=1 multi=55.9540 len=12093	80.1550	12093	0.3688	100.0000	12093	3488	3529	0.3776	81	13.53
k127_4380675 flag=0 multi=125.1456 len=5819	84.0146	5819	0.3671	100.0000	5819	1782	1786	0.3758	85	15.98
k127_4385519 flag=0 multi=51.8316 len=20073	112.0941	20073	0.3850	100.0000	20073	5681	5571	0.3938	106	29.38
k127_4424543 flag=0 multi=58.9624 len=4779	90.1157	4779	0.3587	100.0000	4779	1566	1569	0.3698	90	16.07
k127_4481218 flag=0 multi=56.0000 len=10799	81.5298	10799	0.3496	100.0000	10799	3204	3255	0.3634	81	15.46
k127_4483546 flag=0 multi=55.2906 len=29393	80.5043	29393	0.3851	100.0000	29393	8563	8619	0.3927	79	18.89
k127_4505060 flag=0 multi=57.9864 len=14565	93.7702	14565	0.3742	100.0000	14565	4427	4362	0.3818	93	16.75
k127_4514669 flag=0 multi=55.9878 len=43213	81.3633	43213	0.3693	100.0000	43213	12659	12666	0.3792	82	14.81
k127_4521164 flag=1 multi=58.6811 len=3401	89.9377	3401	0.3405	100.0000	3401	1128	1109	0.3532	86	23.17
k127_4548907 flag=0 multi=55.3441 len=2612	90.5946	2612	0.3312	100.0000	2612	860	870	0.3458	91	16.52
k127_4577078 flag=0 multi=53.9521 len=4034	77.2400	4034	0.3798	100.0000	4034	1114	1116	0.3930	78	11.65
k127_4599916 flag=1 multi=57.9744 len=6815	81.3633	6815	0.3661	100.0000	6815	2008	2015	0.3771	82	14.68
k127_4628586 flag=1 multi=61.9126 len=7106	86.9476	7106	0.3542	100.0000	7106	2245	2252	0.3644	87	17.02
k127_4642834 flag=0 multi=64.3591 len=20225	95.8080	20225	0.3299	100.0000	20225	6988	6961	0.3437	92	25.61
k127_4646097 flag=1 multi=57.8329 len=14796	83.1540	14796	0.3686	100.0000	14796	4494	4493	0.3787	82	14.86
k127_4768362 flag=0 multi=55.0768 len=14030	82.2903	14030	0.3586	100.0000	14030	4220	4186	0.3701	80	21.62
k127_4769825 flag=0 multi=67.0624 len=20704	94.2820	20704	0.3461	100.0000	20704	7118	7078	0.3588	92	43.17
k127_4776440 flag=0 multi=69.9199 len=4661	163.5029	4661	0.3682	100.0000	4661	2749	2843	0.3832	142	61.57
k127_4787069 flag=1 multi=62.0000 len=69460	86.3355	69460	0.3624	99.9266	69409	21479	21395	0.3728	86	15.02
k127_4804394 flag=0 multi=52.4227 len=3581	91.1653	3581	0.3809	100.0000	3581	1261	1233	0.3773	76	76.09
k127_4806248 flag=0 multi=59.0441 len=9487	95.9453	9487	0.3813	100.0000	9487	3302	3307	0.3897	96	19.47
k127_4883243 flag=0 multi=59.0129 len=7423	94.3775	7423	0.3400	100.0000	7423	2551	2530	0.3535	91	24.51
k127_4889021 flag=0 multi=67.2355 len=6636	73.6385	6636	0.3677	100.0000	6636	1783	1780	0.3808	72	17.85
k127_4946898 flag=1 multi=51.9433 len=14530	78.5784	14530	0.3853	100.0000	14530	4282	4200	0.3970	76	38.69
k127_5002852 flag=1 multi=46.6707 len=4390	54.3629	4390	0.3724	100.0000	4390	861	883	0.3876	52	16.91
k127_5030345 flag=0 multi=112.0283 len=24896	82.7251	24896	0.3660	100.0000	24896	7373	7417	0.3809	82	23.06
k127_5067765 flag=1 multi=55.8004 len=5913	77.2248	5913	0.3660	100.0000	5913	1663	1662	0.3748	78	14.97
k127_5072971 flag=0 multi=73.5857 len=4407	70.8226	4407	0.3678	100.0000	4407	1134	1145	0.3832	67	20.75
k127_5074735 flag=0 multi=50.9204 len=6958	77.5065	6958	0.3869	100.0000	6958	2001	1972	0.3949	73	26.07
k127_5120038 flag=0 multi=67.3479 len=17492	95.1108	17492	0.3611	100.0000	17492	6070	6071	0.3696	87	31.42
k127_5121581 flag=0 multi=61.4401 len=50009	85.2618	50009	0.3767	100.0000	50009	15440	15372	0.3828	84	20.40
k127_5127525 flag=0 multi=58.0079 len=20273	83.8848	20273	0.3642	100.0000	20273	6150	6149	0.3746	83	17.94
k127_5130634 flag=0 multi=56.2645 len=34628	70.4266	34628	0.4023	100.0000	34628	8956	8903	0.4060	68	18.71
k127_5135147 flag=1 multi=54.8971 len=5374	117.8310	5374	0.3718	100.0000	5374	1633	1660	0.3807	118	18.24
k127_5157090 flag=0 multi=62.4742 len=8368	94.1508	8368	0.3395	100.0000	8368	2820	2804	0.3506	93	19.16
k127_5169851 flag=0 multi=58.9976 len=28085	81.3920	28085	0.3758	100.0000	28085	8162	8110	0.3838	81	14.34
k127_5188997 flag=0 multi=62.0314 len=7194	89.5416	7194	0.3596	100.0000	7194	2328	2364	0.3720	87	23.08
k127_5308962 flag=0 multi=60.1115 len=4486	88.4113	4486	0.4169	100.0000	4486	1446	1472	0.4110	76	37.18
k127_5316826 flag=0 multi=62.0912 len=13414	89.9252	13414	0.3657	100.0000	13414	4371	4357	0.3751	89	15.78
k127_5368596 flag=0 multi=63.0000 len=26856	87.1113	26856	0.3499	100.0000	26856	8492	8455	0.3628	85	21.28
k127_5414333 flag=1 multi=59.9717 len=20980	87.7740	20980	0.3576	100.0000	20980	6654	6682	0.3678	86	17.26
k127_5502530 flag=0 multi=59.1480 len=33205	85.8414	33205	0.3685	100.0000	33205	10211	10200	0.3792	85	16.86
k127_5520509 flag=0 multi=58.0053 len=27645	84.3971	27645	0.3760	100.0000	27645	8507	8570	0.3851	84	19.44
k127_5521405 flag=0 multi=53.9230 len=9759	106.9800	9759	0.3698	100.0000	9759	3920	3972	0.3713	78	185.48
k127_5601865 flag=0 multi=58.2151 len=11386	81.4982	11386	0.3604	100.0000	11386	3360	3362	0.3688	81	17.74
k127_5609516 flag=0 multi=61.0048 len=7056	92.1400	7056	0.3679	100.0000	7056	2391	2408	0.3814	89	25.67
k127_5615341 flag=0 multi=60.0780 len=31116	87.3537	31116	0.3560	100.0000	31116	9606	9558	0.3677	86	14.29
k127_5638328 flag=0 multi=52.4927 len=2861	32.9874	2861	0.3852	100.0000	2861	336	344	0.3760	33	18.51
k127_5677376 flag=0 multi=58.0557 len=4973	80.3481	4973	0.3714	100.0000	4973	1473	1470	0.3795	82	16.51
k127_5690395 flag=1 multi=60.9822 len=33905	86.3502	33905	0.3451	100.0000	33905	10620	10622	0.3573	87	16.53
k127_5694537 flag=0 multi=57.1330 len=6104	91.4474	6104	0.3698	100.0000	6104	1974	2019	0.3791	88	26.46
k127_5718010 flag=1 multi=61.8522 len=8795	85.8302	8795	0.3535	100.0000	8795	2751	2739	0.3625	86	18.43
k127_5770801 flag=0 multi=59.0327 len=11527	84.9748	11527	0.3599	100.0000	11527	3552	3575	0.3706	85	14.71
k127_5789172 flag=0 multi=58.0118 len=20218	84.5762	20218	0.3652	100.0000	20218	6237	6211	0.3747	85	17.01
k127_5808181 flag=0 multi=57.0355 len=12244	84.4300	12244	0.3578	100.0000	12244	3758	3797	0.3670	83	20.54
k127_5833726 flag=0 multi=55.0126 len=20676	81.2552	20676	0.3678	100.0000	20676	6091	6108	0.3790	81	16.56
k127_5872357 flag=0 multi=112.6824 len=6122	26.9141	6122	0.3811	100.0000	6122	573	580	0.3886	28	11.96
k127_5924877 flag=0 multi=59.9322 len=5868	88.0358	5868	0.3478	100.0000	5868	1896	1899	0.3602	83	27.53
k127_5927258 flag=0 multi=58.3005 len=20355	87.5861	20355	0.3681	100.0000	20355	6504	6461	0.3767	86	18.59
k127_5933455 flag=1 multi=83.0000 len=2510	108.4167	2510	0.3673	100.0000	2510	1012	999	0.3760	103	37.84
k127_26410 flag=0 multi=118.9129 len=6420	25.7964	6420	0.7036	100.0000	6420	637	654	0.6690	24	10.79
k127_28861 flag=0 multi=122.9892 len=4581	26.2831	4581	0.6878	100.0000	4581	478	460	0.6566	25	8.52
k127_33306 flag=0 multi=161.9284 len=7003	33.9015	7003	0.6727	100.0000	7003	931	916	0.6478	32	12.53
k127_35517 flag=0 multi=111.1052 len=6037	31.6397	6037	0.6868	100.0000	6037	726	735	0.6591	29	15.29
k127_39379 flag=0 multi=111.5520 len=4761	45.4984	4761	0.6944	100.0000	4761	860	857	0.6625	29	43.00
k127_45340 flag=0 multi=147.3764 len=9914	26.3096	9914	0.7065	100.0000	9914	1023	1020	0.6733	23	11.07
k127_50328 flag=0 multi=113.2434 len=5863	40.9541	5863	0.6843	99.5054	5834	930	944	0.6532	36	22.19
k127_73731 flag=0 multi=119.7775 len=10847	50.0478	10847	0.7001	100.0000	10847	2057	2188	0.6686	34	41.69
k127_77491 flag=0 multi=115.0921 len=15235	32.2946	15235	0.6782	100.0000	15235	1749	1762	0.6526	32	10.38
k127_82192 flag=0 multi=163.3121 len=5788	36.6135	5788	0.6956	100.0000	5788	828	858	0.6642	29	25.54
k127_90793 flag=0 multi=127.9943 len=8791	38.6909	8791	0.7096	100.0000	8791	1336	1317	0.6761	27	35.76
k127_97267 flag=0 multi=88.4354 len=3425	41.0558	3425	0.6981	100.0000	3425	563	546	0.6712	40	15.06
k127_107024 flag=0 multi=222.7130 len=3420	24.6304	3420	0.7202	100.0000	3420	320	328	0.6859	25	10.50
k127_120089 flag=0 multi=131.4889 len=3860	49.7262	3860	0.6948	100.0000	3860	733	760	0.6750	37	34.63
k127_121151 flag=0 multi=111.5580 len=10624	42.6010	10624	0.6865	100.0000	10624	1735	1786	0.6603	32	33.87
k127_126016 flag=0 multi=112.2381 len=10114	30.0228	10114	0.7120	100.0000	10114	1187	1212	0.6775	25	20.41
k127_129980 flag=0 multi=94.7781 len=15118	39.5839	15118	0.6970	100.0000	15118	2286	2326	0.6588	26	39.75
k127_145294 flag=0 multi=133.7047 len=33859	36.8345	33859	0.7041	100.0000	33859	4789	4822	0.6705	29	29.83
k127_176354 flag=0 multi=83.5896 len=6725	23.0311	6725	0.7313	100.0000	6725	609	602	0.7000	23	9.83
k127_197848 flag=0 multi=114.3946 len=15660	31.8032	15660	0.6938	99.9361	15650	1923	1999	0.6600	27	25.94
k127_206656 flag=0 multi=103.0977 len=3557	34.6359	3557	0.7068	100.0000	3557	473	501	0.6739	29	19.27
k127_212605 flag=0 multi=116.0758 len=21289	32.4582	21289	0.7114	100.0000	21289	2705	2703	0.6752	28	19.98
k127_214411 flag=0 multi=121.7651 len=5245	33.6006	5245	0.7073	99.8475	5237	696	699	0.6756	26	27.56
k127_244101 flag=0 multi=99.9651 len=12981	37.9776	12981	0.6879	100.0000	12981	1848	1928	0.6534	33	23.16
k127_299757 flag=0 multi=119.9012 len=23375	41.7957	23375	0.6920	100.0000	23375	3795	3828	0.6625	31	38.86
k127_303886 flag=0 multi=76.9983 len=3610	19.7338	3610	0.7355	100.0000	3610	260	257	0.7054	20	8.32
k127_318551 flag=0 multi=187.1469 len=5179	65.9832	5179	0.6945	100.0000	5179	1270	1351	0.6544	51	48.27
k127_330650 flag=0 multi=97.7366 len=6565	27.7598	6565	0.7043	100.0000	6565	705	708	0.6709	27	9.99
k127_336757 flag=0 multi=101.0493 len=26545	42.8993	26545	0.6967	100.0000	26545	4306	4589	0.6680	32	33.11
k127_356359 flag=0 multi=107.0746 len=11666	49.0542	11666	0.6953	100.0000	11666	2204	2316	0.6706	37	33.97
k127_379578 flag=0 multi=92.8077 len=5114	23.8037	5114	0.7032	100.0000	5114	462	462	0.6708	23	8.59
k127_381097 flag=0 multi=97.7973 len=5421	42.2468	5421	0.6788	100.0000	5421	856	876	0.6595	38	23.38
k127_392451 flag=0 multi=106.4211 len=12836	31.1094	12836	0.7011	100.0000	12836	1556	1580	0.6659	29	15.95
k127_393582 flag=0 multi=122.0037 len=4757	56.9630	4757	0.6712	100.0000	4757	1061	1068	0.6598	45	37.29
k127_412077 flag=0 multi=150.1385 len=5519	39.8563	5519	0.7369	100.0000	5519	846	886	0.7028	27	31.69
k127_424586 flag=0 multi=99.9397 len=11124	46.6152	11124	0.6899	100.0000	11124	1964	2022	0.6675	35	35.34
k127_428781 flag=0 multi=105.6470 len=42166	32.0617	42166	0.7032	100.0000	42166	5237	5304	0.6701	29	17.06
k127_432938 flag=0 multi=120.4807 len=4398	58.3060	4398	0.6908	100.0000	4398	961	984	0.6548	26	72.29
k127_437885 flag=0 multi=111.3635 len=6985	35.6480	6985	0.6858	99.9571	6982	972	960	0.6647	29	24.03
k127_438978 flag=0 multi=124.8291 len=16421	37.9962	16421	0.7034	100.0000	16421	2448	2490	0.6707	31	26.59
k127_444784 flag=0 multi=98.5834 len=5648	44.2318	5648	0.7004	99.8938	5642	941	985	0.6642	28	50.79
k127_449232 flag=0 multi=99.2599 len=11302	31.4611	11302	0.7108	100.0000	11302	1377	1431	0.6757	27	20.06
k127_468339 flag=0 multi=117.8449 len=4719	42.9093	4719	0.6927	100.0000	4719	766	791	0.6590	32	39.37
k127_486796 flag=0 multi=90.4848 len=17399	22.0207	17399	0.7098	99.9425	17389	1480	1490	0.6792	22	7.23
k127_486918 flag=1 multi=155.8550 len=6756	73.6631	6756	0.6787	100.0000	6756	1909	1956	0.6624	63	41.11
k127_491779 flag=0 multi=96.0113 len=3137	47.9560	3137	0.6930	100.0000	3137	578	593	0.6703	34	34.97
k127_495917 flag=0 multi=113.7868 len=11041	40.5460	11041	0.6861	99.9457	11035	1701	1762	0.6651	31	36.04
k127_517182 flag=0 multi=108.1605 len=12367	37.2814	12367	0.6897	100.0000	12367	1800	1806	0.6570	31	26.14
k127_534111 flag=1 multi=94.6451 len=3629	46.7820	3629	0.6613	100.0000	3629	707	676	0.6351	44	17.92
k127_558898 flag=0 multi=142.2837 len=4375	29.3831	4375	0.6859	99.8857	4370	499	502	0.6485	30	14.36
k127_559374 flag=0 multi=106.3783 len=7639	61.4313	7639	0.6780	100.0000	7639	1804	1892	0.6522	46	46.52
k127_561864 flag=0 multi=121.2845 len=12006	39.4863	12006	0.6909	100.0000	12006	1827	1846	0.6607	30	31.15
k127_572666 flag=0 multi=114.5530 len=10635	45.0385	10635	0.6977	100.0000	10635	1818	1911	0.6686	34	31.51
k127_596753 flag=0 multi=119.5482 len=29418	47.8717	29418	0.6896	99.9898	29415	5354	5527	0.6616	36	33.95
k127_597321 flag=0 multi=97.3816 len=3497	22.0483	3497	0.7343	100.0000	3497	307	301	0.7012	21	9.07
k127_652740 flag=0 multi=108.5432 len=49573	37.6992	49573	0.6977	100.0000	49573	7011	7155	0.6672	31	26.49
k127_654871 flag=0 multi=129.1470 len=13675	34.0686	13675	0.7065	100.0000	13675	1796	1864	0.6786	29	19.49
k127_662256 flag=0 multi=89.4228 len=4356	39.9121	4356	0.6938	100.0000	4356	672	698	0.6731	35	21.29
k127_669919 flag=0 multi=111.8123 len=8325	40.7374	8325	0.6844	100.0000	8325	1336	1333	0.6566	33	31.54
k127_680896 flag=0 multi=94.6871 len=11813	31.3686	11813	0.6986	100.0000	11813	1450	1459	0.6663	28	17.56
k127_703428 flag=0 multi=173.2915 len=22228	45.2207	22228	0.6957	100.0000	22228	3796	3805	0.6651	34	35.78
k127_723257 flag=0 multi=102.9174 len=5141	41.6440	5141	0.7057	100.0000	5141	836	861	0.6796	32	27.93
k127_764103 flag=0 multi=123.2572 len=5715	47.4801	5715	0.6957	100.0000	5715	1071	1039	0.6570	34	41.20
k127_779995 flag=0 multi=130.9305 len=3046	32.4895	3046	0.6973	100.0000	3046	374	403	0.6695	33	12.86
k127_781332 flag=0 multi=106.1782 len=5555	34.9489	5555	0.6932	100.0000	5555	765	737	0.6607	29	26.81
k127_801830 flag=0 multi=119.4815 len=6194	60.4235	6194	0.6803	100.0000	6194	1460	1475	0.6466	58	29.76
k127_824942 flag=0 multi=128.7469 len=4786	24.6059	4786	0.6962	100.0000	4786	455	459	0.6664	24	8.57
k127_872916 flag=1 multi=92.2547 len=6820	37.7963	6820	0.7037	100.0000	6820	980	1051	0.6768	30	28.01
k127_873108 flag=0 multi=116.9879 len=7639	27.6378	7639	0.7123	100.0000	7639	840	843	0.6737	26	11.30
k127_875802 flag=0 multi=141.6807 len=5373	50.9624	5373	0.6933	100.0000	5373	1058	1074	0.6572	31	49.88
k127_892384 flag=0 multi=119.8472 len=5501	25.8106	5501	0.7055	100.0000	5501	554	556	0.6760	25	10.32
k127_902207 flag=0 multi=95.2734 len=13938	32.8139	13938	0.6980	100.0000	13938	1778	1807	0.6631	26	23.70
k127_902419 flag=0 multi=99.5583 len=12671	38.0696	12671	0.7042	100.0000	12671	1901	1902	0.6751	30	27.48
k127_924906 flag=0 multi=109.4319 len=5737	26.0471	5737	0.7039	100.0000	5737	588	592	0.6706	25	9.01
k127_942641 flag=0 multi=224.9354 len=5623	36.5207	5623	0.7053	100.0000	5623	794	822	0.6789	30	24.27
