#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_303886 flag=0 multi=76.9983 len=3610	0.2316	3610	0.7355	15.5125	560	5	3	0.7476	0	0.68
k127_318551 flag=0 multi=187.1469 len=5179	11.8799	5179	0.6945	57.1346	2959	232	241	0.6471	4	14.97
k127_330650 flag=0 multi=97.7366 len=6565	0.4615	6565	0.7043	17.4410	1145	20	8	0.7010	0	1.39
k127_336757 flag=0 multi=101.0493 len=26545	6.3441	26545	0.6967	55.8749	14832	643	705	0.6733	1	10.77
k127_356359 flag=0 multi=107.0746 len=11666	9.5780	11666	0.6953	80.0103	9334	415	448	0.6826	2	13.15
k127_379578 flag=0 multi=92.8077 len=5114	0.0375	5114	0.7032	2.1314	109	1	1	0.7083	0	0.26
k127_381097 flag=0 multi=97.7973 len=5421	1.6477	5421	0.6788	40.4353	2192	29	39	0.6793	0	3.20
k127_392451 flag=0 multi=106.4211 len=12836	1.0958	12836	0.7011	36.3509	4666	60	55	0.6768	0	2.26
k127_393582 flag=0 multi=122.0037 len=4757	12.6529	4757	0.6712	47.4669	2258	215	243	0.6758	0	15.51
k127_412077 flag=0 multi=150.1385 len=5519	6.3392	5519	0.7369	42.2903	2334	133	141	0.7021	0	12.03
k127_424586 flag=0 multi=99.9397 len=11124	6.2254	11124	0.6899	39.1766	4358	251	290	0.6750	0	11.93
k127_428781 flag=0 multi=105.6470 len=42166	1.8913	42166	0.7032	30.4487	12839	293	354	0.6728	0	5.40
k127_432938 flag=0 multi=120.4807 len=4398	14.9484	4398	0.6908	26.3756	1160	235	246	0.6568	0	30.66
k127_437885 flag=0 multi=111.3635 len=6985	3.9579	6985	0.6858	33.8440	2364	109	117	0.6794	0	8.78
k127_438978 flag=0 multi=124.8291 len=16421	5.3218	16421	0.7034	92.3269	15161	276	330	0.6674	1	9.47
k127_444784 flag=0 multi=98.5834 len=5648	6.4545	5648	0.7004	38.2613	2161	126	148	0.6509	0	15.75
k127_449232 flag=0 multi=99.2599 len=11302	2.8303	11302	0.7108	41.9749	4744	117	144	0.6714	0	6.39
k127_468339 flag=0 multi=117.8449 len=4719	4.6828	4719	0.6927	25.0053	1180	89	85	0.6658	0	13.04
k127_486796 flag=0 multi=90.4848 len=17399	0.0644	17399	0.7098	2.6266	457	3	7	0.6744	0	0.50
k127_486918 flag=1 multi=155.8550 len=6756	13.0244	6756	0.6787	87.7886	5931	345	368	0.6653	6	18.65
k127_491779 flag=0 multi=96.0113 len=3137	5.7772	3137	0.6930	54.5107	1710	70	71	0.6847	1	7.90
k127_495917 flag=0 multi=113.7868 len=11041	4.2439	11041	0.6861	41.1285	4541	165	196	0.6870	0	11.20
k127_517182 flag=0 multi=108.1605 len=12367	6.5858	12367	0.6897	37.3737	4622	299	339	0.6429	0	19.11
k127_534111 flag=1 multi=94.6451 len=3629	10.5001	3629	0.6613	94.8746	3443	155	150	0.6475	10	6.70
k127_558898 flag=0 multi=142.2837 len=4375	0.1481	4375	0.6859	8.0229	351	2	4	0.5954	0	0.57
k127_559374 flag=0 multi=106.3783 len=7639	11.1024	7639	0.6780	66.1081	5050	303	353	0.6606	4	14.66
k127_561864 flag=0 multi=121.2845 len=12006	4.1164	12006	0.6909	32.3588	3885	182	200	0.6651	0	10.35
k127_572666 flag=0 multi=114.5530 len=10635	7.2104	10635	0.6977	54.0762	5751	280	326	0.6737	1	11.78
k127_596753 flag=0 multi=119.5482 len=29418	6.8572	29418	0.6896	53.1137	15625	749	843	0.6649	1	12.22
k127_597321 flag=0 multi=97.3816 len=3497	1.0435	3497	0.7343	21.4184	749	13	16	0.7047	0	2.66
k127_652740 flag=0 multi=108.5432 len=49573	3.8493	49573	0.6977	54.1989	26868	666	759	0.6720	1	8.11
k127_654871 flag=0 multi=129.1470 len=13675	3.5704	13675	0.7065	38.3035	5238	189	202	0.6885	0	7.07
k127_662256 flag=0 multi=89.4228 len=4356	4.2309	4356	0.6938	61.7769	2691	61	87	0.6850	1	5.61
k127_669919 flag=0 multi=111.8123 len=8325	6.7214	8325	0.6844	39.6517	3301	208	246	0.6656	0	14.63
k127_680896 flag=0 multi=94.6871 len=11813	2.1839	11813	0.6986	31.7616	3752	100	106	0.6671	0	7.07
k127_703428 flag=0 multi=173.2915 len=22228	6.9257	22228	0.6957	77.9512	17327	478	531	0.6673	2	10.93
k127_723257 flag=0 multi=102.9174 len=5141	6.1933	5141	0.7057	48.0451	2470	111	140	0.6858	0	9.94
k127_764103 flag=0 multi=123.2572 len=5715	5.6150	5715	0.6957	46.9466	2683	131	118	0.6590	0	10.76
k127_779995 flag=0 multi=130.9305 len=3046	0.7758	3046	0.6973	36.0473	1098	9	9	0.6861	0	1.42
k127_781332 flag=0 multi=106.1782 len=5555	2.8059	5555	0.6932	27.9028	1550	59	64	0.6579	0	7.61
k127_801830 flag=0 multi=119.4815 len=6194	8.8699	6194	0.6803	79.6900	4936	225	214	0.6482	6	11.12
k127_824942 flag=0 multi=128.7469 len=4786	0.0593	4786	0.6962	5.1818	248	0	3	0.7324	0	0.27
k127_872916 flag=1 multi=92.2547 len=6820	4.6758	6820	0.7037	39.1642	2671	117	145	0.6797	0	10.86
k127_873108 flag=0 multi=116.9879 len=7639	0.5835	7639	0.7123	27.1894	2077	16	22	0.6672	0	1.32
k127_875802 flag=0 multi=141.6807 len=5373	8.2844	5373	0.6933	38.7307	2081	178	162	0.6573	0	16.86
k127_892384 flag=0 multi=119.8472 len=5501	1.0127	5501	0.7055	19.1056	1051	22	27	0.6775	0	3.58
k127_902207 flag=0 multi=95.2734 len=13938	3.0631	13938	0.6980	27.1775	3788	161	182	0.6568	0	7.16
k127_902419 flag=0 multi=99.5583 len=12671	5.7931	12671	0.7042	62.1182	7871	274	268	0.6775	1	10.26
k127_924906 flag=0 multi=109.4319 len=5737	0.3756	5737	0.7039	11.8180	678	8	8	0.6747	0	1.35
k127_942641 flag=0 multi=224.9354 len=5623	4.0690	5623	0.7053	51.7517	2910	89	97	0.6810	1	6.99
k127_946442 flag=0 multi=100.4081 len=7682	2.1770	7682	0.7087	32.1140	2467	75	65	0.6799	0	5.72
k127_956735 flag=0 multi=115.9826 len=4615	3.5879	4615	0.6917	46.6306	2152	61	72	0.6812	0	5.53
k127_973057 flag=0 multi=131.8364 len=2713	2.5496	2713	0.6896	43.3100	1175	30	28	0.6626	0	4.73
k127_988175 flag=0 multi=93.9025 len=4689	3.9567	4689	0.6978	52.0154	2439	70	81	0.7015	1	5.71
k127_1001301 flag=0 multi=108.3419 len=10063	10.9003	10063	0.6858	63.0627	6346	419	429	0.6551	3	15.57
k127_1013012 flag=0 multi=110.8504 len=4139	3.0604	4139	0.6878	29.5482	1223	53	48	0.6611	0	7.10
k127_1018563 flag=0 multi=106.1133 len=4100	4.3022	4100	0.7000	63.3902	2599	66	79	0.6844	2	5.54
k127_1041259 flag=0 multi=122.1227 len=4691	7.2652	4691	0.6886	61.4368	2882	132	154	0.6792	2	10.12
k127_1058537 flag=0 multi=146.1146 len=2641	0.0000	2641	0.7031	0.0000	0	0	0	0.0000	-1	0.00
k127_1087905 flag=0 multi=153.0668 len=5170	0.1559	5170	0.7093	9.6325	498	1	8	0.7020	0	0.55
k127_1094751 flag=0 multi=73.0000 len=3824	0.3185	3824	0.6953	19.4038	742	3	8	0.6648	0	0.77
k127_1112796 flag=0 multi=127.5970 len=4380	1.9927	4380	0.6737	32.1689	1409	25	43	0.6703	0	5.32
k127_1123068 flag=0 multi=110.8198 len=3546	4.5829	3546	0.6935	52.3971	1858	59	79	0.7023	1	8.26
k127_1125839 flag=0 multi=98.7794 len=14770	7.6198	14770	0.7116	55.2404	8159	424	452	0.6738	1	17.60
k127_1138263 flag=0 multi=116.4980 len=3199	0.4933	3199	0.6946	20.1313	644	4	11	0.7030	0	1.20
k127_1143238 flag=0 multi=114.5242 len=3000	0.9647	3000	0.6773	31.8667	956	13	10	0.6456	0	2.15
k127_1168085 flag=0 multi=127.0274 len=9171	0.1059	9171	0.6979	6.9676	639	3	6	0.6715	0	0.45
k127_1186317 flag=0 multi=197.0000 len=3370	0.1365	3370	0.6961	3.7092	125	1	5	0.6594	0	0.76
k127_1197793 flag=0 multi=89.4657 len=14354	1.4870	14354	0.7097	16.0861	2309	89	83	0.6718	0	5.98
k127_1198573 flag=0 multi=117.1038 len=10175	7.0719	10175	0.6730	37.2776	3793	276	275	0.6335	0	18.89
k127_1200916 flag=0 multi=110.9209 len=24109	4.2853	24109	0.7004	54.5315	13147	380	439	0.6773	1	7.44
k127_1204601 flag=0 multi=84.3874 len=2703	0.5416	2703	0.7118	23.2704	629	9	6	0.6883	0	1.39
k127_1206751 flag=0 multi=90.3868 len=13222	2.2947	13222	0.7071	57.4421	7595	106	108	0.6615	1	7.65
k127_1219714 flag=0 multi=84.8113 len=2655	2.8090	2655	0.7051	40.5650	1077	30	32	0.6460	0	5.17
k127_1226959 flag=0 multi=104.1473 len=8614	2.9364	8614	0.6939	28.5349	2458	95	107	0.6537	0	7.93
k127_1242025 flag=0 multi=79.8109 len=5786	1.8108	5786	0.7046	31.3515	1814	40	45	0.6619	0	4.65
k127_1248616 flag=0 multi=115.3972 len=3634	11.4810	3634	0.6742	61.3649	2230	158	172	0.6586	3	14.94
k127_1289594 flag=0 multi=189.6895 len=8684	4.8048	8684	0.6890	39.9470	3469	158	170	0.6683	0	10.18
k127_1298384 flag=0 multi=106.0000 len=7956	8.6662	7956	0.6718	62.2675	4954	265	283	0.6597	2	12.64
k127_1314700 flag=0 multi=119.0000 len=15857	4.2468	15857	0.6909	41.2688	6544	271	274	0.6395	0	10.72
k127_1315271 flag=0 multi=106.1779 len=19005	2.7192	19005	0.6976	54.1752	10296	178	193	0.6824	1	5.33
k127_1325649 flag=0 multi=89.9600 len=3656	12.4119	3656	0.6893	26.3950	965	176	174	0.6231	0	34.22
k127_1333367 flag=0 multi=95.4570 len=7119	2.7335	7119	0.7111	23.3319	1661	91	80	0.6565	0	9.50
k127_1337731 flag=0 multi=113.5183 len=5769	10.1265	5769	0.6982	41.7923	2411	215	229	0.6484	0	19.76
k127_1358451 flag=0 multi=96.3239 len=3001	7.1203	3001	0.7078	57.7141	1732	78	85	0.6834	1	11.21
k127_1424241 flag=0 multi=93.4793 len=8885	0.7634	8885	0.7200	22.3523	1986	30	27	0.6989	0	2.11
k127_1476220 flag=0 multi=103.3208 len=10606	1.6571	10606	0.7021	28.0407	2974	61	82	0.6834	0	3.96
k127_1483353 flag=0 multi=106.2805 len=8379	7.9358	8379	0.6898	51.0323	4276	257	270	0.6527	1	14.63
k127_1487000 flag=0 multi=142.7771 len=26516	8.0445	26516	0.6838	51.9875	13785	774	871	0.6398	1	15.12
k127_1490919 flag=0 multi=150.4674 len=5512	2.8890	5512	0.6825	38.8970	2144	63	62	0.6685	0	7.52
k127_1541076 flag=0 multi=115.8245 len=6680	0.1838	6680	0.6940	12.9790	867	7	6	0.6605	0	0.55
k127_1547699 flag=0 multi=109.1405 len=8492	3.5078	8492	0.7018	33.3373	2831	101	119	0.6693	0	7.75
k127_1551028 flag=0 multi=136.0000 len=2860	2.9692	2860	0.7238	47.0629	1346	32	40	0.6798	0	5.92
k127_1553301 flag=0 multi=136.1864 len=7417	4.0135	7417	0.7108	51.5842	3826	115	133	0.6751	1	8.15
k127_1554902 flag=0 multi=107.2569 len=13442	2.9751	13442	0.7026	40.8496	5491	143	181	0.6898	0	6.47
k127_1590246 flag=0 multi=152.9469 len=8936	0.4637	8936	0.6540	24.2614	2168	16	21	0.6196	0	1.04
k127_1596258 flag=0 multi=139.7381 len=6613	6.5813	6613	0.6939	58.1884	3848	170	170	0.6686	1	10.85
k127_1597925 flag=1 multi=137.1584 len=4672	23.8634	4672	0.6836	52.4187	2449	433	433	0.6504	1	36.90
k127_1598144 flag=0 multi=96.6102 len=3765	0.2098	3765	0.6975	10.3054	388	2	7	0.7266	0	0.67
k127_1602323 flag=0 multi=78.2460 len=17331	1.9968	17331	0.6944	16.2080	2809	132	138	0.6837	0	6.87
k127_1645247 flag=0 multi=110.2951 len=9486	4.3178	9486	0.6965	47.9654	4550	151	174	0.6589	0	8.67
k127_1653425 flag=0 multi=188.2145 len=3717	4.7928	3717	0.6895	33.3871	1241	68	74	0.6465	0	11.74
k127_1664875 flag=0 multi=152.1109 len=3751	1.5121	3751	0.6708	31.9915	1200	22	26	0.6618	0	4.60
k127_1668634 flag=0 multi=87.2906 len=8199	1.9135	8199	0.6933	28.2108	2313	54	70	0.6904	0	4.49
k127_1673317 flag=0 multi=103.9101 len=9653	6.8390	9653	0.6868	52.8022	5097	248	282	0.6749	1	11.04
k127_1678267 flag=0 multi=132.8233 len=9538	1.6875	9538	0.6927	39.2116	3740	61	78	0.6902	0	3.13
k127_1682835 flag=0 multi=150.6892 len=8164	5.3043	8164	0.6856	58.1088	4744	157	192	0.6659	2	8.54
k127_1709763 flag=0 multi=98.9968 len=8465	8.6200	8465	0.6887	64.4064	5452	265	306	0.6664	2	13.37
k127_1736966 flag=0 multi=115.3194 len=11149	0.7205	11149	0.6828	20.5310	2289	30	35	0.6914	0	2.39
k127_1740163 flag=0 multi=151.8515 len=6795	0.3166	6795	0.6880	11.5085	782	11	10	0.6404	0	1.21
k127_1757670 flag=0 multi=96.2806 len=7323	6.6152	7323	0.7000	45.3366	3320	165	220	0.6631	0	15.44
k127_1803451 flag=0 multi=99.0000 len=3558	2.6147	3558	0.7040	63.3783	2255	34	47	0.6995	1	3.64
k127_1845697 flag=0 multi=117.7297 len=7353	2.1636	7353	0.6936	35.4005	2603	65	62	0.6494	0	5.08
k127_1897407 flag=1 multi=90.6619 len=13173	2.5628	13173	0.7174	26.3190	3467	130	139	0.6828	0	8.57
k127_1906104 flag=0 multi=89.9161 len=22488	3.7922	22488	0.7134	38.8830	8744	329	353	0.6807	0	9.38
k127_1957423 flag=1 multi=96.9197 len=10163	4.4224	10163	0.7096	52.7699	5363	163	182	0.6591	1	10.95
k127_1965248 flag=0 multi=100.5269 len=3866	0.1236	3866	0.6974	9.0274	349	0	5	0.6695	0	0.42
k127_1972275 flag=0 multi=104.7970 len=8434	15.5596	8434	0.6762	63.2440	5334	482	524	0.6653	4	21.38
k127_1978097 flag=0 multi=189.2615 len=9495	9.9981	9495	0.7034	43.1280	4095	340	380	0.6612	0	16.77
k127_1993321 flag=0 multi=146.2255 len=3173	1.0410	3173	0.7198	24.7400	785	16	13	0.7198	0	2.28
k127_1997935 flag=0 multi=95.9028 len=6095	2.2190	6095	0.7037	30.1723	1839	50	56	0.6894	0	6.40
k127_2035080 flag=0 multi=98.6603 len=4828	5.6549	4828	0.6800	28.0033	1352	101	119	0.6584	0	16.27
k127_2050383 flag=0 multi=148.7591 len=8451	1.4865	8451	0.6905	27.2985	2307	50	46	0.6616	0	4.41
k127_2057221 flag=0 multi=176.0942 len=11472	1.5800	11472	0.6885	33.8738	3886	60	73	0.6799	0	5.28
k127_2065113 flag=0 multi=110.5569 len=5218	5.0130	5218	0.6893	32.6179	1702	99	102	0.6647	0	11.31
k127_2074551 flag=0 multi=112.0000 len=4001	6.4539	4001	0.6871	42.7643	1711	90	107	0.6271	0	12.50
k127_2082952 flag=0 multi=127.6995 len=2909	0.6693	2909	0.7229	8.3190	242	8	8	0.7141	0	2.64
k127_2107038 flag=0 multi=198.4457 len=4065	2.9796	4065	0.7046	42.4108	1724	43	54	0.6893	0	5.99
k127_2111838 flag=0 multi=87.7864 len=4307	1.8672	4307	0.7158	13.9308	600	27	35	0.6804	0	7.91
k127_2141919 flag=0 multi=206.5413 len=3430	1.6108	3430	0.6860	15.5102	532	24	26	0.6840	0	4.90
k127_2158484 flag=0 multi=120.5038 len=56860	7.1369	56860	0.6964	52.7612	30000	1509	1668	0.6721	1	13.73
k127_2168602 flag=0 multi=103.9757 len=3538	0.8496	3538	0.6930	32.9282	1165	11	15	0.7005	0	1.74
k127_2191529 flag=0 multi=133.0000 len=3663	3.4993	3663	0.7084	53.0440	1943	41	60	0.6797	1	7.16
k127_2206458 flag=1 multi=157.3841 len=3980	3.5628	3980	0.6789	34.0955	1357	50	59	0.6739	0	8.05
k127_2229978 flag=0 multi=76.1669 len=3165	2.5302	3165	0.6882	66.3507	2100	23	45	0.6893	2	2.85
k127_2250999 flag=0 multi=105.5649 len=32753	4.4584	32753	0.6977	44.6249	14616	533	593	0.6511	0	10.69
k127_2254616 flag=0 multi=127.7652 len=3756	5.8110	3756	0.6741	34.1054	1281	87	82	0.6589	0	14.14
k127_2257033 flag=0 multi=84.9272 len=7903	0.3043	7903	0.6846	11.8056	933	12	10	0.6886	0	1.20
k127_2289211 flag=0 multi=89.6180 len=9834	4.6868	9834	0.6957	56.7826	5584	172	189	0.6672	1	10.22
k127_2318715 flag=0 multi=96.5773 len=12994	0.3966	12994	0.6958	18.4932	2403	21	23	0.6754	0	1.04
k127_2321136 flag=0 multi=96.8826 len=2947	0.1469	2947	0.7014	9.9423	293	3	1	0.6813	0	0.47
k127_2323747 flag=0 multi=104.1667 len=8107	0.3319	8107	0.6890	15.7642	1278	12	13	0.6593	0	1.17
k127_2337121 flag=1 multi=241.4373 len=3923	27.8437	3923	0.6791	100.0000	3923	430	415	0.6594	27	9.88
k127_2340359 flag=0 multi=70.4256 len=12121	0.7666	12121	0.6956	21.4421	2599	37	38	0.6730	0	2.28
k127_2357609 flag=0 multi=110.6530 len=7686	5.0323	7686	0.6987	49.8048	3828	145	167	0.6836	0	9.00
k127_2357669 flag=1 multi=98.0877 len=3697	6.1420	3697	0.6754	28.5637	1056	85	99	0.6491	0	13.64
k127_2377653 flag=0 multi=113.4315 len=7024	0.8299	7024	0.7157	23.9749	1684	17	28	0.6765	0	2.33
k127_2386563 flag=1 multi=128.7494 len=2617	48.7463	2617	0.6653	100.0000	2617	489	491	0.6540	50	12.70
k127_2404481 flag=0 multi=111.4492 len=2950	5.6976	2950	0.6929	70.8136	2089	61	75	0.6423	2	7.50
k127_2414808 flag=0 multi=98.5604 len=4269	0.0000	4269	0.6821	0.0000	0	0	0	0.0000	-1	0.00
k127_2450462 flag=0 multi=108.8023 len=7561	3.4411	7561	0.6942	39.6376	2997	97	114	0.6608	0	7.45
k127_2459601 flag=0 multi=100.9955 len=19156	7.0528	19156	0.7050	47.6874	9135	514	531	0.6842	0	15.12
k127_2489819 flag=0 multi=124.0766 len=6755	0.1482	6755	0.6913	9.3560	632	5	3	0.6679	0	0.49
k127_2512577 flag=0 multi=230.3844 len=3829	27.2680	3829	0.6850	77.6965	2975	400	397	0.6696	11	31.53
k127_2537736 flag=0 multi=105.4014 len=10576	0.7819	10576	0.7077	18.3151	1937	34	39	0.6863	0	2.47
k127_2541657 flag=0 multi=100.8960 len=3676	0.4083	3676	0.7133	19.6953	724	9	5	0.7175	0	1.03
k127_2573763 flag=0 multi=103.7649 len=7044	0.3509	7044	0.7209	23.2396	1637	15	9	0.7200	0	0.73
k127_2599633 flag=0 multi=128.5728 len=23779	5.6678	23779	0.7017	47.7102	11345	482	567	0.6774	0	10.86
k127_2605358 flag=0 multi=99.7949 len=14593	2.3440	14593	0.6962	31.9605	4664	125	137	0.6550	0	6.13
k127_2651138 flag=0 multi=118.0000 len=11007	4.1190	11007	0.7023	30.5169	3359	172	187	0.6579	0	10.35
k127_2656959 flag=0 multi=88.0822 len=9447	2.3699	9447	0.7125	30.9940	2928	90	91	0.6696	0	5.51
k127_2691641 flag=0 multi=106.5193 len=12349	3.3046	12349	0.6947	45.0563	5564	165	163	0.6817	0	5.87
k127_2711101 flag=0 multi=106.2546 len=2908	0.0705	2908	0.7163	7.0495	205	0	2	0.6780	0	0.26
k127_2724559 flag=0 multi=126.3540 len=7246	4.4280	7246	0.7183	37.5104	2718	134	127	0.6647	0	9.44
k127_2733489 flag=0 multi=174.7560 len=3951	7.7793	3951	0.6849	38.1676	1508	119	124	0.6644	0	12.88
k127_2733810 flag=0 multi=118.1640 len=13240	4.7533	13240	0.7005	54.1616	7171	232	276	0.6786	1	8.98
k127_2760440 flag=0 multi=124.0654 len=9564	6.2408	9564	0.6975	83.9189	8026	199	214	0.6657	2	10.12
k127_2821747 flag=0 multi=116.8660 len=6448	5.5526	6448	0.7033	53.1483	3427	130	159	0.6734	1	9.22
k127_2862346 flag=0 multi=102.0315 len=2948	7.8474	2948	0.6978	72.2185	2129	79	100	0.6900	3	10.79
k127_2887470 flag=0 multi=85.3435 len=4860	0.1967	4860	0.6667	9.9383	483	2	5	0.7113	0	0.66
k127_2896257 flag=0 multi=121.8912 len=6260	1.7819	6260	0.6957	13.1949	826	40	49	0.6889	0	6.17
k127_2914901 flag=0 multi=124.9820 len=18795	4.5143	18795	0.7000	53.7271	10098	310	364	0.6884	1	7.39
k127_2984096 flag=0 multi=144.4302 len=15948	3.8793	15948	0.7052	36.3118	5791	232	267	0.6671	0	10.48
k127_3060857 flag=0 multi=147.7437 len=13874	7.5879	13874	0.6948	50.2090	6966	395	443	0.6597	1	15.62
k127_3084535 flag=0 multi=107.7831 len=8801	16.1294	8801	0.6777	77.4571	6817	527	551	0.6545	7	19.18
k127_3104627 flag=0 multi=103.4357 len=5952	8.8021	5952	0.7053	73.1687	4355	170	214	0.6807	3	11.87
k127_3105245 flag=0 multi=106.6013 len=15509	3.3121	15509	0.6913	35.2312	5464	200	209	0.6645	0	7.91
k127_3160908 flag=0 multi=98.5335 len=10504	2.7946	10504	0.7064	28.0179	2943	115	123	0.6856	0	8.45
k127_3210840 flag=0 multi=93.1433 len=3582	0.2850	3582	0.7091	15.5221	556	3	6	0.7092	0	0.75
k127_3232519 flag=0 multi=89.1595 len=4862	1.8040	4862	0.6861	32.1473	1563	35	36	0.6685	0	4.43
k127_3247329 flag=0 multi=102.2521 len=8164	0.8476	8164	0.7014	14.8702	1214	32	28	0.6916	0	2.97
k127_3258470 flag=1 multi=123.7161 len=11185	0.6888	11185	0.6969	18.3013	2047	34	33	0.6773	0	2.43
k127_3270560 flag=0 multi=99.8074 len=5803	1.7291	5803	0.7055	35.7229	2073	39	44	0.6850	0	3.36
k127_3278493 flag=0 multi=125.1893 len=22589	8.7707	22589	0.6911	55.2171	12473	728	759	0.6460	1	19.91
k127_3333518 flag=0 multi=121.0000 len=3070	14.7583	3070	0.6759	82.4104	2530	164	190	0.6553	10	15.35
k127_3343888 flag=0 multi=113.6326 len=7177	1.8175	7177	0.7146	22.3631	1605	45	58	0.6796	0	5.99
k127_3387891 flag=0 multi=120.5343 len=20323	2.2043	20323	0.6994	33.6761	6844	166	193	0.6810	0	4.92
k127_3415649 flag=0 multi=113.8284 len=3741	7.1353	3741	0.7001	49.7995	1863	91	111	0.6714	0	9.54
k127_3486986 flag=0 multi=100.2145 len=4430	3.1625	4430	0.6894	41.2190	1826	51	61	0.6516	0	8.15
k127_3517625 flag=0 multi=110.1994 len=8042	6.5588	8042	0.6858	55.7324	4482	201	223	0.6581	1	11.48
k127_3535412 flag=0 multi=71.0083 len=5815	3.4660	5815	0.7104	47.3431	2753	88	83	0.6770	0	6.68
k127_3540206 flag=0 multi=192.6021 len=2668	0.5517	2668	0.7133	21.8891	584	8	11	0.6901	0	1.56
k127_3541195 flag=0 multi=100.5974 len=5956	4.4820	5956	0.6948	33.0591	1969	100	101	0.6409	0	12.76
k127_3554187 flag=0 multi=110.0000 len=2733	3.2155	2733	0.7007	26.2715	718	30	35	0.6508	0	8.45
k127_3562925 flag=0 multi=107.2218 len=2769	5.7768	2769	0.7064	47.1650	1306	59	65	0.6884	0	11.11
k127_3565344 flag=0 multi=100.8184 len=16562	7.8733	16562	0.6801	59.6063	9872	506	538	0.6661	2	11.24
k127_3565799 flag=0 multi=40.9759 len=3616	1.3291	3616	0.6963	24.8617	899	19	22	0.6846	0	3.34
k127_3586028 flag=0 multi=144.7880 len=3990	2.8977	3990	0.6977	57.8697	2309	40	52	0.6357	1	5.71
k127_3612838 flag=0 multi=103.0000 len=3009	8.1110	3009	0.6972	47.6238	1433	86	102	0.6634	0	13.85
k127_3625436 flag=0 multi=98.7192 len=2677	2.2275	2677	0.6858	60.1046	1609	22	26	0.6684	1	2.83
k127_3653660 flag=0 multi=167.6588 len=11182	4.3069	11182	0.6883	38.1953	4271	187	190	0.6540	0	12.47
k127_3689556 flag=0 multi=146.0416 len=7918	1.2329	7918	0.7120	19.0200	1506	29	47	0.7019	0	4.69
k127_3754991 flag=0 multi=96.0000 len=3988	2.8588	3988	0.7234	37.6128	1500	42	48	0.7073	0	4.93
k127_3759566 flag=0 multi=112.0597 len=6295	8.2275	6295	0.6883	70.2780	4424	204	194	0.6602	3	11.42
k127_3839857 flag=0 multi=115.0189 len=13146	1.5899	13146	0.7138	24.5778	3231	79	92	0.6898	0	4.84
k127_3919361 flag=0 multi=120.9837 len=4117	3.3622	4117	0.6964	27.8844	1148	52	58	0.6548	0	8.07
k127_4077221 flag=0 multi=122.3229 len=2778	0.0230	2778	0.6865	2.3038	64	0	1	0.6406	0	0.15
k127_4087007 flag=0 multi=106.7229 len=14960	2.8554	14960	0.7061	46.9251	7020	164	169	0.6688	0	6.09
k127_4148085 flag=0 multi=105.2352 len=7847	1.4377	7847	0.7059	35.0580	2751	47	47	0.6992	0	3.43
k127_4207360 flag=0 multi=78.1008 len=2975	0.7247	2975	0.6867	32.6387	971	11	10	0.6548	0	1.27
k127_4247811 flag=0 multi=95.8401 len=2678	55.2827	2678	0.6650	83.4951	2236	562	567	0.6546	51	39.44
k127_4252644 flag=0 multi=111.9908 len=2749	3.0895	2749	0.6959	30.0837	827	47	24	0.6643	0	8.79
k127_4352643 flag=0 multi=101.2565 len=3355	2.9666	3355	0.6796	31.3562	1052	35	47	0.6713	0	8.16
k127_4403408 flag=0 multi=95.0642 len=2774	18.6669	2774	0.6734	53.7851	1492	185	209	0.6457	2	40.96
k127_4431498 flag=0 multi=89.1261 len=11675	0.2875	11675	0.7078	9.5846	1119	12	20	0.6761	0	1.05
k127_4594497 flag=0 multi=100.1091 len=4882	2.2638	4882	0.6882	36.3376	1774	33	52	0.6593	0	5.15
k127_4654034 flag=0 multi=140.9619 len=3015	3.7121	3015	0.7058	50.7463	1530	47	48	0.6927	1	6.10
k127_4670311 flag=0 multi=119.3416 len=9785	9.3823	9785	0.6766	65.2529	6385	341	392	0.6678	2	15.19
k127_4684462 flag=0 multi=91.6087 len=9399	20.5680	9399	0.6912	99.9468	9394	675	732	0.6519	2	32.64
k127_4728636 flag=0 multi=150.7037 len=11188	4.1151	11188	0.7115	29.7283	3326	167	192	0.6632	0	10.43
k127_4828713 flag=1 multi=106.0887 len=4187	2.4695	4187	0.6864	36.8999	1545	40	43	0.6519	0	5.46
k127_4837423 flag=0 multi=154.2088 len=5171	6.0899	5171	0.7084	37.7683	1953	115	134	0.6487	0	10.94
k127_4842595 flag=0 multi=75.0000 len=8457	0.2277	8457	0.6875	7.0829	599	8	10	0.6423	0	1.06
k127_4848308 flag=0 multi=119.3973 len=39397	2.4244	39397	0.7003	43.3510	17079	364	389	0.6827	0	5.92
k127_4864115 flag=0 multi=108.0000 len=7393	11.3847	7393	0.6552	44.9479	3323	310	339	0.6489	0	21.28
k127_4884722 flag=0 multi=116.1247 len=7826	7.0525	7826	0.6837	53.3861	4178	190	232	0.6648	1	12.87
k127_4927084 flag=0 multi=90.0000 len=5851	3.1714	5851	0.6872	27.1748	1590	74	67	0.6412	0	8.75
k127_4928927 flag=0 multi=108.9612 len=11858	1.2274	11858	0.6950	27.6522	3279	54	70	0.6732	0	3.20
k127_5010935 flag=1 multi=90.0005 len=3891	0.8111	3891	0.6926	25.2120	981	10	14	0.6648	0	2.02
