#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_496931 flag=1 multi=51.0000 len=5018	5.9157	5018	0.5062	97.2698	4881	106	104	0.5045	5	3.23
k127_497761 flag=1 multi=60.0000 len=4951	4.9677	4951	0.5025	97.3137	4818	95	92	0.4996	5	2.51
k127_509512 flag=1 multi=9.0000 len=1286	1.1719	1286	0.5350	39.5023	508	7	7	0.5176	0	1.85
k127_511505 flag=1 multi=125.0000 len=1425	5.6140	1425	0.5411	90.3158	1287	43	22	0.5290	5	5.96
k127_511630 flag=1 multi=40.0000 len=1496	4.6898	1496	0.4880	95.9225	1435	26	26	0.4843	5	2.55
k127_521871 flag=1 multi=67.0000 len=1064	2.0508	1064	0.5188	73.9662	787	10	7	0.5135	2	1.69
k127_526630 flag=1 multi=11.0000 len=1166	3.9966	1166	0.5446	95.6261	1115	19	19	0.5463	4	2.36
k127_528155 flag=1 multi=25.0000 len=3370	5.1068	3370	0.5199	93.6499	3156	63	65	0.5100	6	2.88
k127_534605 flag=1 multi=41.0000 len=1099	3.8717	1099	0.5077	97.9982	1077	19	16	0.4899	3	2.03
k127_540821 flag=1 multi=34.0000 len=2642	3.9955	2642	0.5079	94.8902	2507	39	43	0.4981	4	2.24
k127_541465 flag=1 multi=149.0000 len=1241	4.2885	1241	0.5133	87.2683	1083	22	19	0.5292	4	3.02
k127_545372 flag=1 multi=105.9763 len=6825	5.5209	6825	0.5034	95.6044	6525	143	139	0.4899	5	3.28
k127_554689 flag=1 multi=80.0000 len=1438	4.6898	1438	0.4910	100.0000	1438	24	29	0.4877	4	2.00
k127_555512 flag=1 multi=36.0000 len=2879	5.9392	2879	0.5071	99.4443	2863	81	56	0.5028	5	5.12
k127_560313 flag=1 multi=24.0000 len=1519	3.7966	1519	0.5300	88.7426	1348	22	21	0.5143	3	2.37
k127_564423 flag=0 multi=180.4764 len=1269	5.1946	1269	0.5114	89.3617	1134	26	24	0.5049	5	3.57
k127_565224 flag=1 multi=48.0000 len=2211	5.7354	2211	0.5020	89.4166	1977	48	47	0.4922	5	3.75
k127_571503 flag=1 multi=12.0000 len=1289	1.4228	1289	0.5733	68.0372	877	8	6	0.5521	1	1.44
k127_571620 flag=1 multi=19.0000 len=1402	0.6869	1402	0.5150	13.6947	192	3	6	0.6334	0	1.87
k127_574309 flag=1 multi=95.0000 len=2850	3.9084	2850	0.5179	92.7018	2642	46	43	0.5118	3	2.77
k127_574669 flag=1 multi=28.0000 len=1390	4.6338	1390	0.5338	94.0288	1307	24	26	0.5212	5	2.29
k127_583035 flag=1 multi=66.8729 len=5461	3.9773	5461	0.5168	95.2207	5200	85	85	0.5055	3	2.82
k127_587785 flag=1 multi=6.0000 len=2727	0.0931	2727	0.5002	6.8940	188	1	1	0.4930	0	0.36
k127_610040 flag=1 multi=23.0000 len=1611	4.7014	1611	0.5071	96.5860	1556	31	27	0.5036	4	3.18
k127_626238 flag=1 multi=44.0000 len=1248	3.0617	1248	0.5256	80.7692	1008	16	15	0.5232	3	2.71
k127_630198 flag=1 multi=13.0000 len=1470	2.0871	1470	0.5116	86.5986	1273	11	13	0.5213	2	1.36
k127_634623 flag=1 multi=40.3110 len=1619	3.3224	1619	0.5046	92.8968	1504	22	22	0.4993	3	2.18
k127_641734 flag=1 multi=66.0000 len=2111	6.2293	2111	0.5116	92.6575	1956	50	51	0.5193	6	4.01
k127_649068 flag=1 multi=111.0000 len=2305	6.3380	2305	0.5453	91.4534	2108	56	59	0.5390	6	3.99
k127_668827 flag=1 multi=20.0000 len=1214	4.7331	1214	0.5107	95.8814	1164	22	21	0.5095	5	2.69
k127_674146 flag=1 multi=75.0000 len=2497	4.5194	2497	0.4958	99.0388	2473	42	43	0.5017	4	2.42
k127_684218 flag=1 multi=59.0000 len=1585	5.8858	1585	0.4972	97.0347	1538	34	34	0.4804	6	3.11
k127_689988 flag=1 multi=46.0000 len=1114	7.0242	1114	0.5269	100.0000	1114	28	31	0.5197	7	2.55
k127_690586 flag=1 multi=15.0000 len=1557	3.1830	1557	0.5215	84.6500	1318	17	19	0.5215	3	2.42
k127_694629 flag=1 multi=54.0000 len=1487	2.4929	1487	0.5615	79.3544	1180	16	15	0.5640	2	2.12
k127_697127 flag=1 multi=153.0000 len=1319	3.6262	1319	0.4981	81.9560	1081	20	16	0.4879	4	2.26
k127_720965 flag=1 multi=86.0000 len=2120	3.8382	2120	0.5340	85.5189	1813	32	33	0.5259	4	2.54
k127_722904 flag=1 multi=9.0000 len=1030	4.2738	1030	0.5000	87.0874	897	16	18	0.5177	4	2.90
k127_724903 flag=1 multi=43.0000 len=1894	4.8849	1894	0.5042	96.4097	1826	46	26	0.5117	4	4.88
k127_752861 flag=1 multi=94.0000 len=6426	5.9659	6426	0.5188	97.1833	6245	150	148	0.5141	6	3.20
k127_756932 flag=1 multi=45.0000 len=1113	5.0270	1113	0.5382	99.7305	1110	21	20	0.5428	5	2.77
k127_761099 flag=1 multi=42.4820 len=3463	4.6541	3463	0.4993	95.2931	3300	62	63	0.4949	4	2.54
k127_761949 flag=1 multi=58.0000 len=4121	5.7850	4121	0.4945	97.5491	4020	91	91	0.4993	5	3.60
k127_763119 flag=1 multi=19.0000 len=1371	6.6791	1371	0.5398	96.4260	1322	37	34	0.5156	7	3.42
k127_764275 flag=0 multi=63.5458 len=1514	5.0951	1514	0.5112	95.2444	1442	30	27	0.5103	5	2.75
k127_768702 flag=1 multi=105.0000 len=1179	4.4351	1179	0.4962	81.5946	962	20	21	0.4995	4	3.68
k127_780878 flag=1 multi=81.0000 len=3929	4.4553	3929	0.5154	91.8300	3608	67	70	0.5128	4	2.98
k127_789022 flag=0 multi=15.0000 len=1258	5.6192	1258	0.5390	98.5692	1240	29	27	0.5291	5	2.99
k127_794308 flag=1 multi=57.0000 len=1674	6.1446	1674	0.5072	88.5902	1483	37	37	0.5110	6	3.90
k127_801214 flag=1 multi=20.5055 len=1490	5.9792	1490	0.5262	97.8523	1458	32	33	0.5342	6	3.13
k127_804963 flag=1 multi=22.0000 len=2288	4.3802	2288	0.5323	82.4301	1886	56	39	0.5683	2	5.89
k127_811908 flag=1 multi=64.0000 len=1383	4.4881	1383	0.5242	91.3232	1263	24	23	0.5155	4	2.98
k127_819946 flag=1 multi=90.1691 len=7496	5.6461	7496	0.5076	96.3581	7223	166	172	0.5030	5	3.56
k127_822454 flag=1 multi=32.0000 len=1401	6.7566	1401	0.5025	99.5717	1395	36	34	0.5032	7	3.02
k127_823560 flag=1 multi=106.0000 len=1270	4.8252	1270	0.5299	93.7795	1191	22	23	0.5264	4	2.87
k127_829050 flag=1 multi=80.0000 len=3563	5.6921	3563	0.5436	91.9450	3276	79	78	0.5346	6	3.78
k127_830447 flag=1 multi=32.0000 len=2440	3.4832	2440	0.4914	81.4344	1987	34	32	0.4932	3	3.28
k127_833908 flag=1 multi=16.0000 len=2680	0.0000	2680	0.5340	0.0000	0	0	0	0.0000	-1	0.00
k127_844208 flag=1 multi=58.0000 len=1621	4.3578	1621	0.5238	96.3603	1562	28	26	0.5123	4	2.74
k127_852808 flag=1 multi=22.0000 len=2094	4.6266	2094	0.5010	95.4155	1998	36	35	0.4947	4	2.43
k127_860344 flag=1 multi=34.1888 len=2055	4.2487	2055	0.5134	88.7105	1823	33	34	0.5230	4	2.95
k127_866339 flag=1 multi=4.0000 len=1018	0.3487	1018	0.5079	14.1454	144	3	0	0.5556	0	0.91
k127_872377 flag=1 multi=6.0000 len=1483	1.6204	1483	0.5354	44.7067	663	9	9	0.4992	0	2.27
k127_872390 flag=1 multi=39.0000 len=1362	5.3583	1362	0.5294	90.8957	1238	27	26	0.5206	5	2.97
k127_878354 flag=1 multi=13.0000 len=1417	6.3620	1417	0.5349	97.2477	1378	33	35	0.5225	6	4.03
k127_881917 flag=1 multi=58.0000 len=4643	5.6261	4643	0.5085	93.4094	4337	102	100	0.5048	5	3.89
k127_883838 flag=1 multi=31.0000 len=3341	5.0422	3341	0.5232	98.5932	3294	65	63	0.5174	5	2.32
k127_886967 flag=1 multi=76.7385 len=3072	6.3330	3072	0.4805	100.0000	3072	73	72	0.4759	6	3.08
k127_888742 flag=1 multi=35.0000 len=2776	5.5144	2776	0.5177	94.4164	2621	60	59	0.5108	5	3.34
k127_895573 flag=1 multi=30.0000 len=1059	3.7913	1059	0.5297	90.3683	957	18	15	0.5172	3	3.18
k127_897954 flag=1 multi=77.0000 len=2998	4.7872	2998	0.5230	96.7979	2902	52	55	0.5215	4	3.01
k127_903245 flag=1 multi=111.0000 len=1317	8.8724	1317	0.5695	93.6219	1233	76	21	0.5461	5	13.01
k127_919912 flag=1 multi=31.4080 len=1301	5.6434	1301	0.5027	99.0008	1288	29	27	0.4889	5	3.78
k127_920834 flag=1 multi=85.0000 len=1067	4.2887	1067	0.4967	91.8463	980	16	18	0.4847	4	3.00
k127_925949 flag=1 multi=44.0000 len=2114	4.6178	2114	0.5024	92.5260	1956	35	37	0.4918	5	2.95
k127_927484 flag=1 multi=72.0000 len=2834	7.0459	2834	0.5134	100.0000	2834	75	70	0.5058	6	3.96
k127_928546 flag=1 multi=39.0000 len=1103	6.3599	1103	0.5304	86.4007	953	27	26	0.5258	6	4.55
k127_933912 flag=1 multi=15.0000 len=1078	3.1623	1078	0.5250	95.3618	1028	14	13	0.5265	3	1.65
k127_935415 flag=1 multi=29.0000 len=3168	5.6020	3168	0.5442	98.3586	3116	65	67	0.5338	6	2.97
k127_942936 flag=1 multi=37.0000 len=2051	0.1468	2051	0.5158	9.4100	193	1	1	0.5870	0	0.48
k127_945275 flag=1 multi=110.0000 len=1463	3.4751	1463	0.5297	84.3472	1234	21	19	0.5281	3	2.76
k127_951992 flag=1 multi=98.0000 len=1521	4.6969	1521	0.5233	86.0618	1309	28	27	0.5301	4	3.26
k127_954864 flag=1 multi=60.0000 len=1805	4.8726	1805	0.5274	88.0332	1589	33	34	0.5224	5	2.83
k127_962233 flag=1 multi=50.0000 len=2286	3.3368	2286	0.5276	91.0761	2082	32	28	0.5190	3	2.38
k127_968237 flag=1 multi=37.0000 len=1163	6.0739	1163	0.5305	100.0000	1163	25	27	0.5238	5	3.53
k127_973082 flag=1 multi=41.0000 len=1181	3.2312	1181	0.5157	93.9881	1110	14	14	0.5116	3	1.79
k127_975601 flag=1 multi=104.0000 len=1132	2.9081	1132	0.5230	79.5053	900	13	14	0.5093	3	2.44
k127_976273 flag=1 multi=17.0000 len=1686	4.4134	1686	0.5047	94.7212	1597	28	30	0.4897	4	2.71
k127_981110 flag=1 multi=44.0000 len=1545	4.8375	1545	0.5003	99.4822	1537	29	28	0.4999	4	3.37
k127_983961 flag=1 multi=22.0000 len=1145	4.8000	1145	0.5275	94.5852	1083	20	21	0.5334	5	2.75
k127_991658 flag=1 multi=34.0000 len=2853	4.2096	2853	0.5219	93.3754	2664	47	44	0.5162	4	2.57
k127_1000252 flag=1 multi=94.8311 len=3430	5.6825	3430	0.5117	97.3761	3340	76	72	0.5061	5	3.16
k127_1011271 flag=1 multi=56.0000 len=2466	4.4315	2466	0.5178	84.0633	2073	43	40	0.5201	4	3.38
k127_1016468 flag=1 multi=84.8202 len=3441	5.1869	3441	0.5199	91.8047	3159	66	68	0.5148	5	3.19
k127_1022342 flag=1 multi=50.0000 len=1218	2.1248	1218	0.5115	76.0263	926	12	10	0.5014	2	1.73
k127_1023358 flag=1 multi=20.8180 len=2435	5.7298	2435	0.5138	98.8912	2408	55	47	0.5095	6	2.75
k127_1028975 flag=1 multi=72.0000 len=2000	4.8660	2000	0.4965	98.5000	1970	37	41	0.5038	5	2.76
k127_1030567 flag=1 multi=20.0000 len=1794	5.3735	1794	0.5184	87.2910	1566	36	37	0.5042	5	3.98
k127_1031171 flag=1 multi=38.0000 len=5756	5.5005	5756	0.5247	96.4906	5554	132	118	0.5196	5	3.77
k127_1033552 flag=1 multi=74.8148 len=1493	4.6303	1493	0.5425	88.4126	1320	29	24	0.5315	5	2.77
k127_1041569 flag=1 multi=30.0000 len=2479	3.7729	2479	0.5309	91.3271	2264	37	33	0.5266	3	2.61
k127_1043397 flag=1 multi=103.0000 len=1068	8.7434	1068	0.5197	98.8764	1056	61	15	0.5089	4	13.11
k127_1046765 flag=1 multi=93.0000 len=2941	4.5213	2941	0.5315	95.1377	2798	54	47	0.5092	4	2.90
k127_1056746 flag=1 multi=15.8754 len=1572	6.1393	1572	0.5108	98.2824	1545	39	37	0.4937	6	2.61
k127_1060071 flag=1 multi=83.0000 len=3714	4.0541	3714	0.5073	84.5988	3142	61	59	0.5048	3	3.39
k127_1069025 flag=0 multi=69.0000 len=6837	4.8255	6837	0.5216	94.1495	6437	130	129	0.5137	4	3.02
k127_1077726 flag=1 multi=18.0000 len=3230	2.4780	3230	0.5257	69.6594	2250	30	31	0.5077	2	2.48
k127_1084113 flag=1 multi=78.9696 len=1410	5.6099	1410	0.5078	94.7518	1336	29	31	0.4957	5	2.77
k127_1088027 flag=1 multi=42.0000 len=1760	5.7830	1760	0.5273	97.2727	1712	37	40	0.5197	5	2.84
k127_1096793 flag=1 multi=71.0000 len=1783	4.5132	1783	0.5238	98.1492	1750	34	34	0.5286	5	2.25
k127_1101106 flag=1 multi=186.0000 len=2736	4.9459	2736	0.5048	92.2880	2525	53	51	0.5025	5	2.89
k127_1102018 flag=1 multi=101.0000 len=1286	5.9020	1286	0.5016	97.5894	1255	27	32	0.4897	6	3.56
k127_1103836 flag=1 multi=29.5366 len=1931	4.9964	1931	0.5111	84.6712	1635	39	36	0.4996	3	4.56
k127_1104955 flag=1 multi=74.0000 len=3299	6.3568	3299	0.4974	96.5141	3184	77	79	0.4925	6	3.50
k127_1123784 flag=1 multi=20.0000 len=1788	6.8775	1788	0.5570	97.9866	1752	46	48	0.5378	7	3.82
k127_1145131 flag=1 multi=13.0000 len=1149	3.3290	1149	0.5152	92.9504	1068	15	14	0.5089	3	2.27
k127_1161349 flag=1 multi=33.0000 len=2083	4.4033	2083	0.5607	80.5569	1678	34	33	0.5470	4	3.63
k127_1192338 flag=1 multi=22.0000 len=1091	6.5206	1091	0.5280	100.0000	1091	28	28	0.5226	6	2.25
k127_1192581 flag=1 multi=11.0000 len=1746	4.3288	1746	0.5401	88.4307	1544	30	27	0.5319	4	2.97
k127_1194767 flag=1 multi=51.0000 len=1048	3.7319	1048	0.5048	92.4618	969	13	14	0.4964	3	2.63
k127_1208394 flag=1 multi=61.0000 len=1833	5.7627	1833	0.5008	100.0000	1833	40	40	0.5075	5	3.08
k127_1215348 flag=1 multi=32.0000 len=1618	4.3066	1618	0.4864	95.4883	1545	26	27	0.4968	4	2.82
k127_1219422 flag=1 multi=24.0000 len=1708	1.3548	1708	0.5205	28.9813	495	8	10	0.5604	0	3.13
k127_1219715 flag=1 multi=37.0000 len=1949	5.1329	1949	0.5285	97.7937	1906	37	40	0.5152	5	2.70
k127_1230383 flag=1 multi=111.0000 len=1010	5.6941	1010	0.5208	100.0000	1010	21	22	0.5228	4	3.62
k127_1231439 flag=1 multi=63.0000 len=2143	5.1820	2143	0.5133	85.2543	1827	42	42	0.4935	5	3.76
k127_1232453 flag=1 multi=34.0000 len=1022	8.0959	1022	0.5137	100.0000	1022	52	19	0.5218	5	9.82
k127_1235324 flag=1 multi=82.0000 len=1025	5.7434	1025	0.5346	100.0000	1025	22	18	0.5327	6	2.04
k127_1244620 flag=1 multi=25.0000 len=1490	2.8349	1490	0.5490	84.4966	1259	15	17	0.5475	2	2.41
k127_1244923 flag=1 multi=35.0000 len=2377	4.3509	2377	0.5057	96.0454	2283	37	38	0.5049	4	2.59
k127_1256247 flag=1 multi=63.0000 len=2414	7.2519	2414	0.4905	96.0646	2319	98	47	0.4987	5	9.12
k127_1269376 flag=1 multi=11.0000 len=1133	3.9312	1133	0.5313	100.0000	1133	18	16	0.5247	4	1.88
k127_1276744 flag=1 multi=124.0000 len=2306	4.9397	2306	0.5416	91.0668	2100	47	43	0.5295	5	3.51
k127_1289106 flag=1 multi=26.0000 len=1968	6.3425	1968	0.4858	89.0244	1752	46	47	0.4781	7	3.78
k127_1294385 flag=1 multi=15.0000 len=1268	4.6325	1268	0.5063	100.0000	1268	21	22	0.5084	4	2.22
k127_1294669 flag=1 multi=26.0000 len=1112	2.9622	1112	0.5468	95.0540	1057	13	14	0.5322	3	1.58
k127_1298942 flag=1 multi=23.0000 len=1447	4.3407	1447	0.5370	86.5238	1252	25	27	0.5142	4	3.32
k127_1300092 flag=1 multi=17.0000 len=2943	4.7608	2943	0.5277	98.6748	2904	54	53	0.5118	4	2.51
k127_1300518 flag=1 multi=24.0000 len=2464	4.2946	2464	0.5268	84.4968	2082	39	43	0.5171	4	2.93
k127_1302131 flag=1 multi=64.0000 len=2304	6.7287	2304	0.5347	99.0017	2281	73	44	0.5388	5	6.67
k127_1304217 flag=1 multi=68.3982 len=2161	4.6714	2161	0.5141	96.6682	2089	43	39	0.5179	5	2.10
k127_1314742 flag=1 multi=12.0000 len=1194	3.9698	1194	0.5486	86.6834	1035	20	17	0.5457	4	2.77
k127_1316041 flag=1 multi=21.0000 len=1199	3.8616	1199	0.4837	91.9099	1102	19	18	0.4965	3	2.50
k127_1319829 flag=1 multi=42.0000 len=5914	5.9442	5914	0.4998	95.6206	5655	137	133	0.4941	6	3.25
k127_1321639 flag=1 multi=106.0000 len=5998	4.0685	5998	0.5297	93.1644	5588	97	94	0.5254	4	2.51
k127_1323158 flag=1 multi=45.0000 len=1811	4.0745	1811	0.5301	91.4412	1656	28	27	0.5241	4	2.45
k127_1326397 flag=1 multi=58.0000 len=1784	4.7074	1784	0.4860	99.3834	1773	31	30	0.4728	4	2.48
k127_1326421 flag=1 multi=42.0000 len=1097	8.5734	1097	0.5132	96.9918	1064	37	34	0.5152	8	3.98
k127_1329765 flag=1 multi=67.0000 len=4682	6.0105	4682	0.5267	99.2311	4646	105	108	0.5172	6	2.89
k127_1346929 flag=1 multi=129.0000 len=2357	4.3589	2357	0.5151	87.7387	2068	41	41	0.5281	4	3.35
k127_1367376 flag=1 multi=21.0000 len=1996	5.0777	1996	0.5035	95.1403	1899	39	39	0.5061	4	3.09
k127_1368993 flag=0 multi=28.0917 len=1436	2.6880	1436	0.4735	89.0669	1279	14	16	0.4843	3	1.65
k127_1369664 flag=1 multi=46.0000 len=2044	4.0445	2044	0.5210	92.5636	1892	30	36	0.5316	4	2.28
k127_1376427 flag=1 multi=39.9583 len=1135	3.4511	1135	0.4872	76.5639	869	15	15	0.5055	2	3.03
k127_1380051 flag=1 multi=100.0000 len=1020	4.7480	1020	0.5000	97.1569	991	20	20	0.5001	4	2.57
k127_1386771 flag=1 multi=128.0000 len=1541	3.2369	1541	0.5581	94.1596	1451	20	19	0.5522	3	2.11
k127_1390680 flag=1 multi=52.0000 len=1064	3.5179	1064	0.5150	98.3083	1046	14	14	0.4909	3	2.46
k127_1392089 flag=1 multi=120.0000 len=1982	4.4536	1982	0.5101	99.4450	1971	34	36	0.5009	3	3.37
k127_1392869 flag=1 multi=62.0000 len=7236	5.3995	7236	0.5222	96.6556	6994	134	132	0.5170	5	2.76
k127_1400330 flag=1 multi=26.9433 len=1539	6.4542	1539	0.4717	97.9207	1507	49	30	0.4770	5	4.48
k127_1431930 flag=1 multi=9.0000 len=1286	3.1205	1286	0.5272	93.7014	1205	16	17	0.5211	3	2.54
k127_1437235 flag=1 multi=34.0000 len=1341	4.4310	1341	0.5205	81.7301	1096	21	22	0.4975	4	3.59
k127_1437594 flag=1 multi=24.0000 len=2050	3.1698	2050	0.5185	92.0488	1887	24	25	0.5132	3	2.04
k127_1449876 flag=1 multi=84.0471 len=5905	6.3941	5905	0.5052	95.6647	5649	147	147	0.5059	6	3.85
k127_1449884 flag=1 multi=21.0000 len=1218	4.1034	1218	0.5608	91.5435	1115	20	20	0.5396	4	2.61
k127_1464711 flag=1 multi=30.0000 len=2616	3.8563	2616	0.5268	92.8517	2429	39	38	0.5012	4	2.64
k127_1466770 flag=1 multi=41.0000 len=2624	5.8815	2624	0.5171	99.5046	2611	62	61	0.5318	4	6.18
k127_1474112 flag=1 multi=21.0000 len=3109	2.9408	3109	0.5269	89.9646	2797	34	37	0.5227	3	2.01
k127_1478250 flag=1 multi=74.0000 len=1074	2.5289	1074	0.5317	64.1527	689	10	10	0.5144	2	2.95
k127_1492732 flag=1 multi=27.0000 len=1020	1.2000	1020	0.5049	65.1961	665	4	5	0.4959	1	1.15
k127_1494912 flag=1 multi=50.1708 len=5811	5.8226	5811	0.5075	97.5391	5668	136	122	0.5077	5	3.37
k127_1496469 flag=1 multi=25.4304 len=2764	3.2464	2764	0.5210	89.7974	2482	34	37	0.5117	3	2.05
k127_1496718 flag=1 multi=59.0000 len=1730	5.8243	1730	0.5069	88.9595	1539	37	37	0.5038	6	3.49
k127_1503110 flag=1 multi=27.0000 len=1434	3.7643	1434	0.5363	98.7448	1416	21	21	0.5211	3	2.47
k127_1505917 flag=1 multi=20.0000 len=1194	5.3057	1194	0.5151	100.0000	1194	27	23	0.5061	5	2.90
k127_1510391 flag=1 multi=20.0000 len=1192	6.5680	1192	0.5151	85.2349	1016	26	38	0.5375	6	4.41
k127_1513979 flag=1 multi=23.0000 len=1407	3.9844	1407	0.5423	91.4001	1286	22	23	0.5298	4	2.36
k127_1514427 flag=1 multi=28.0000 len=1053	4.2669	1053	0.5081	81.7664	861	17	17	0.4957	4	3.23
k127_1517980 flag=1 multi=22.0000 len=1049	4.0486	1049	0.5272	99.5234	1044	17	15	0.5236	5	2.05
k127_1519209 flag=1 multi=93.0000 len=6273	4.3249	6273	0.5175	94.3727	5920	104	105	0.5140	4	2.76
k127_1519638 flag=1 multi=13.0000 len=1455	4.2969	1455	0.5223	94.3643	1373	24	25	0.5252	4	2.75
k127_1519668 flag=1 multi=14.0000 len=2606	3.5238	2606	0.5073	91.2893	2379	38	35	0.5096	3	2.34
k127_1521316 flag=1 multi=39.0000 len=1303	5.3576	1303	0.5257	94.5510	1232	41	13	0.5155	4	6.03
k127_1521392 flag=1 multi=25.0000 len=1000	3.2780	1000	0.5270	79.6000	796	11	12	0.5341	3	2.92
k127_1539747 flag=1 multi=48.0000 len=5411	4.5581	5411	0.5228	95.7309	5180	92	93	0.5141	4	2.94
k127_1541474 flag=1 multi=90.0000 len=3431	4.0720	3431	0.5450	94.3457	3237	54	54	0.5342	3	2.83
k127_1544784 flag=1 multi=64.0000 len=2254	4.5790	2254	0.5186	81.2334	1831	41	41	0.4998	4	3.50
k127_1545325 flag=1 multi=61.0006 len=1881	6.1159	1881	0.5029	97.6077	1836	43	42	0.4991	6	3.16
k127_1556270 flag=1 multi=42.0000 len=2710	2.3070	2710	0.5074	63.9483	1733	24	22	0.5086	2	2.65
k127_1559418 flag=1 multi=47.0000 len=1284	5.2445	1284	0.5093	99.4548	1277	29	22	0.5031	5	2.44
k127_1595475 flag=1 multi=62.6664 len=5664	5.5881	5664	0.5221	98.1462	5559	122	123	0.5109	5	3.57
k127_1598457 flag=1 multi=34.0000 len=1446	5.7462	1446	0.5477	89.8340	1299	33	36	0.5522	6	4.33
k127_1606876 flag=1 multi=68.0000 len=1518	4.6831	1518	0.5105	100.0000	1518	28	29	0.4947	3	2.73
k127_1609545 flag=1 multi=87.0000 len=4240	4.5941	4240	0.5182	96.0142	4071	77	76	0.5153	4	2.98
k127_1609823 flag=1 multi=244.0000 len=1253	3.7829	1253	0.5100	86.1133	1079	17	18	0.5001	4	2.49
k127_1610427 flag=1 multi=188.0000 len=1585	3.0114	1585	0.4921	86.0568	1364	20	16	0.4903	2	2.65
k127_1624758 flag=1 multi=142.0000 len=1091	5.1998	1091	0.5060	92.1173	1005	21	20	0.5193	5	3.16
k127_1664600 flag=1 multi=19.0000 len=1576	2.8591	1576	0.5140	69.2893	1092	18	15	0.5262	2	2.70
k127_1666897 flag=1 multi=35.0000 len=1852	3.1528	1852	0.5027	86.6091	1604	22	23	0.4804	3	2.49
k127_1667379 flag=1 multi=48.0000 len=2661	4.7569	2661	0.5257	96.5802	2570	47	49	0.5123	4	2.80
k127_1670129 flag=1 multi=96.0000 len=2262	6.1866	2262	0.5451	89.3015	2020	81	33	0.5424	4	10.18
k127_1671182 flag=1 multi=104.0000 len=1136	4.5757	1136	0.5246	98.5035	1119	20	17	0.5120	4	2.69
k127_1687923 flag=1 multi=40.0000 len=1528	3.8914	1528	0.5052	91.7539	1402	25	24	0.4692	3	2.70
k127_1700272 flag=1 multi=20.0000 len=1034	2.3211	1034	0.5193	85.2998	882	9	9	0.5170	2	1.57
k127_1700548 flag=1 multi=108.8775 len=7338	4.7641	7338	0.5147	97.7514	7173	131	134	0.5108	4	2.82
k127_1706959 flag=1 multi=38.0000 len=1915	3.6240	1915	0.5023	99.6867	1909	29	23	0.4940	3	1.92
k127_1707740 flag=1 multi=13.0000 len=1122	3.3948	1122	0.5250	96.7914	1086	14	16	0.5393	3	2.14
k127_1708856 flag=1 multi=163.0000 len=1531	5.4768	1531	0.5199	85.4344	1308	32	33	0.5146	5	3.65
k127_1711138 flag=1 multi=77.0000 len=1559	5.1584	1559	0.5388	85.9525	1340	33	33	0.5132	4	4.10
k127_1718804 flag=1 multi=52.0000 len=1941	5.4688	1941	0.5234	97.7331	1897	40	41	0.5143	5	2.62
k127_1729330 flag=1 multi=34.0000 len=1804	5.8060	1804	0.5249	98.0599	1769	39	41	0.5279	5	3.03
k127_1730405 flag=1 multi=11.0000 len=2833	4.7801	2833	0.4797	90.3283	2559	51	50	0.4788	4	3.64
k127_1731723 flag=1 multi=17.0000 len=1641	3.6813	1641	0.5241	92.3827	1516	24	23	0.5139	4	2.21
k127_1733501 flag=1 multi=46.0000 len=2689	5.0312	2689	0.5370	100.0000	2689	56	53	0.5317	5	2.61
k127_1734806 flag=1 multi=34.0000 len=1527	3.1401	1527	0.5134	88.9325	1358	18	22	0.5097	3	2.01
k127_1736945 flag=1 multi=52.0000 len=4636	3.7547	4636	0.5298	85.2675	3953	63	70	0.5285	3	2.97
k127_1752978 flag=1 multi=6.0000 len=1523	4.4419	1523	0.4609	98.5555	1501	29	24	0.4726	4	1.87
k127_1755414 flag=1 multi=58.0000 len=11175	6.1338	11175	0.5118	97.7718	10926	270	257	0.5050	6	3.49
k127_1757680 flag=1 multi=17.0000 len=2342	6.0555	2342	0.5201	93.2536	2184	61	49	0.5163	5	4.84
k127_1758854 flag=1 multi=18.0000 len=1557	5.2299	1557	0.5035	97.5594	1519	32	33	0.4990	3	4.73
k127_1772645 flag=1 multi=43.0000 len=5393	4.3721	5393	0.5173	92.9724	5014	92	92	0.5147	4	3.17
k127_1772999 flag=1 multi=43.0000 len=1658	6.8160	1658	0.5283	100.0000	1658	41	48	0.5430	5	4.93
k127_1782776 flag=1 multi=21.0000 len=2914	4.7426	2914	0.5374	97.5292	2842	53	52	0.5259	5	2.33
k127_1796371 flag=1 multi=11.0000 len=1400	2.0886	1400	0.5029	75.4286	1056	13	14	0.5005	2	1.89
k127_1800915 flag=1 multi=32.0000 len=1221	5.3718	1221	0.5266	84.9304	1037	25	23	0.5007	4	4.73
k127_1804021 flag=1 multi=65.0000 len=1318	5.8407	1318	0.4742	93.7785	1236	31	28	0.4795	6	3.21
k127_1806455 flag=1 multi=64.0000 len=1271	4.9300	1271	0.5059	83.1629	1057	24	24	0.5059	5	3.35
k127_1809186 flag=1 multi=89.0000 len=1049	4.5615	1049	0.5024	86.2726	905	21	16	0.5101	4	3.38
k127_1816698 flag=1 multi=29.0000 len=1164	4.4553	1164	0.5223	97.6804	1137	21	20	0.5104	5	2.48
k127_1823968 flag=1 multi=32.0000 len=1201	5.4588	1201	0.5212	94.9209	1140	24	25	0.5176	4	4.61
