#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_5351260 flag=0 multi=96.8830 len=4211	22.3697	4211	0.6770	100.0000	4211	378	372	0.6532	21	8.85
k127_5378664 flag=0 multi=130.6075 len=5042	24.2229	5042	0.6696	100.0000	5042	487	474	0.6506	24	7.86
k127_5470956 flag=0 multi=71.1932 len=12510	27.1789	12510	0.6588	99.9281	12501	1302	1328	0.6416	26	9.39
k127_5658712 flag=0 multi=66.0339 len=6992	37.8606	6992	0.6549	100.0000	6992	849	863	0.6427	34	17.60
k127_5702845 flag=0 multi=40.0000 len=3211	23.1526	3211	0.6777	100.0000	3211	292	302	0.6646	23	6.33
k127_5744566 flag=0 multi=77.1375 len=30421	26.1190	30421	0.6620	100.0000	30421	3102	3108	0.6420	26	8.67
k127_5750738 flag=0 multi=55.8473 len=3729	24.6884	3729	0.6828	100.0000	3729	367	362	0.6680	25	8.22
k127_5810836 flag=0 multi=73.8060 len=2596	22.0451	2596	0.6680	100.0000	2596	226	223	0.6446	22	7.18
k127_5945793 flag=0 multi=193.4992 len=3771	25.6563	3771	0.6717	100.0000	3771	369	384	0.6553	24	8.61
k127_16829 flag=0 multi=86.8268 len=7752	1.0815	7752	0.3856	41.7054	3233	32	31	0.4045	0	1.71
k127_29803 flag=0 multi=63.4074 len=54645	2.3044	54645	0.3652	33.5127	18313	453	466	0.3773	0	4.76
k127_33969 flag=0 multi=91.9801 len=6524	21.4882	6524	0.3614	99.7394	6507	396	411	0.3828	21	10.14
k127_52283 flag=0 multi=195.1118 len=8429	12.1523	8429	0.3650	98.6831	8318	379	376	0.3723	10	8.33
k127_64707 flag=1 multi=60.9684 len=38065	0.7807	38065	0.3674	25.2174	9599	116	110	0.3723	0	2.45
k127_67766 flag=0 multi=128.9627 len=8645	0.2074	8645	0.3538	11.2435	972	6	8	0.3550	0	0.65
k127_76910 flag=0 multi=112.5995 len=3483	0.6546	3483	0.3913	34.8550	1214	8	9	0.3886	0	1.02
k127_91220 flag=0 multi=64.8800 len=5618	1.5379	5618	0.3523	28.6757	1611	30	34	0.3720	0	4.14
k127_101498 flag=0 multi=77.7358 len=2754	2.9234	2754	0.3711	83.0792	2288	28	35	0.3838	2	2.96
k127_148569 flag=0 multi=60.9755 len=6239	14.0811	6239	0.3787	92.4988	5771	324	330	0.3793	7	16.79
k127_150710 flag=0 multi=71.0067 len=3840	15.0479	3840	0.3990	100.0000	3840	206	219	0.4381	10	13.94
k127_164825 flag=1 multi=58.2069 len=10555	4.6863	10555	0.3596	87.9488	9283	136	135	0.3860	2	9.03
k127_228336 flag=0 multi=60.0092 len=13225	0.4381	13225	0.3534	17.3762	2298	18	25	0.3429	0	1.35
k127_239384 flag=1 multi=56.9206 len=14229	0.4357	14229	0.3874	23.2694	3311	19	28	0.3926	0	0.94
k127_251615 flag=1 multi=61.5415 len=9126	6.9330	9126	0.3583	78.6763	7180	233	234	0.3493	5	7.57
k127_264586 flag=0 multi=123.3293 len=5247	10.2022	5247	0.3507	98.9327	5191	197	197	0.3660	10	4.85
k127_283750 flag=0 multi=73.6375 len=3468	10.8593	3468	0.3472	98.1546	3404	139	136	0.3570	9	6.75
k127_291365 flag=1 multi=62.7806 len=6061	2.5253	6061	0.3443	29.6156	1795	58	53	0.3874	0	5.31
k127_351466 flag=0 multi=59.4419 len=21751	1.4459	21751	0.3811	36.6834	7979	114	121	0.4083	0	2.65
k127_353037 flag=0 multi=74.3157 len=12447	3.9692	12447	0.3981	70.9006	8825	179	192	0.4092	3	3.90
k127_390741 flag=0 multi=82.8635 len=8267	0.9197	8267	0.3683	37.3412	3087	29	29	0.3824	0	1.58
k127_392595 flag=1 multi=59.9609 len=30279	0.9768	30279	0.3623	24.6375	7460	97	125	0.3775	0	2.74
k127_408870 flag=0 multi=55.9486 len=9615	0.4705	9615	0.3745	18.5751	1786	15	19	0.3756	0	1.27
k127_409989 flag=1 multi=55.9904 len=63349	0.5620	63349	0.3730	16.0350	10158	131	142	0.3978	0	3.12
k127_412988 flag=0 multi=57.0025 len=9701	2.5137	9701	0.3936	83.6615	8116	91	92	0.3900	2	2.13
k127_413621 flag=1 multi=54.9790 len=25798	1.6964	25798	0.3690	29.7349	7671	174	154	0.4118	0	4.12
k127_429465 flag=0 multi=60.9633 len=3259	1.0592	3259	0.3768	36.5450	1191	10	18	0.3870	0	1.83
k127_449769 flag=0 multi=59.9972 len=45297	0.5099	45297	0.3640	18.9328	8576	80	93	0.3794	0	1.53
k127_507899 flag=0 multi=64.1235 len=2864	10.8607	2864	0.3628	99.2318	2842	114	115	0.3756	11	5.13
k127_510725 flag=0 multi=59.0533 len=26203	1.0073	26203	0.3706	30.3057	7941	98	102	0.3722	0	2.05
k127_513965 flag=1 multi=51.6876 len=3066	0.8444	3066	0.3953	24.1031	739	10	13	0.4292	0	2.76
k127_540677 flag=0 multi=56.1331 len=43523	2.0629	43523	0.3706	38.2993	16669	318	360	0.3952	0	5.00
k127_565605 flag=1 multi=50.9502 len=10162	1.2438	10162	0.3810	31.5095	3202	40	54	0.4000	0	2.64
k127_570637 flag=0 multi=68.0202 len=18040	3.6402	18040	0.3669	89.3847	16125	239	247	0.3822	3	2.89
k127_573181 flag=0 multi=90.6019 len=3244	4.8557	3244	0.3804	87.7004	2845	60	60	0.3866	4	3.93
k127_574825 flag=0 multi=63.2226 len=6285	2.8727	6285	0.3809	50.5171	3175	68	69	0.3479	1	8.01
k127_591240 flag=0 multi=56.9915 len=13734	0.6038	13734	0.3700	20.3801	2799	33	31	0.3889	0	1.97
k127_600618 flag=0 multi=61.2842 len=6502	8.6616	6502	0.3868	100.0000	6502	187	189	0.3908	9	4.06
k127_635242 flag=0 multi=59.9484 len=7238	0.7631	7238	0.3790	23.5424	1704	20	20	0.3706	0	1.92
k127_671329 flag=0 multi=66.9914 len=4320	19.7273	4320	0.3903	93.2176	4027	313	303	0.4102	21	11.99
k127_673617 flag=0 multi=87.5912 len=5995	12.6527	5995	0.3269	99.9333	5991	283	274	0.3320	12	5.95
k127_702906 flag=0 multi=75.8811 len=5453	14.4240	5453	0.3756	97.7810	5332	268	298	0.3953	10	12.42
k127_704135 flag=1 multi=59.8585 len=8469	0.8437	8469	0.3617	22.8953	1939	25	30	0.3957	0	2.27
k127_728601 flag=1 multi=59.9688 len=37997	3.7903	37997	0.3718	47.0906	17893	476	529	0.3670	0	6.96
k127_736306 flag=1 multi=62.6925 len=4182	12.7767	4182	0.3874	100.0000	4182	197	197	0.3920	13	5.42
k127_754511 flag=1 multi=73.9505 len=5138	14.5452	5138	0.3821	85.8116	4409	285	269	0.4035	13	12.38
k127_780050 flag=0 multi=61.5136 len=10592	0.5547	10592	0.3629	26.0480	2759	20	25	0.3748	0	1.27
k127_804365 flag=0 multi=81.0844 len=3775	16.8077	3775	0.3833	99.2583	3747	225	245	0.3893	7	17.85
k127_806165 flag=0 multi=49.3862 len=14931	2.6519	14931	0.4254	45.3285	6768	141	155	0.4167	0	6.88
k127_853295 flag=0 multi=65.5839 len=6900	10.8945	6900	0.3614	70.8696	4890	256	291	0.3757	3	15.60
k127_877440 flag=0 multi=131.6622 len=14699	9.6625	14699	0.3466	95.9249	14100	522	526	0.3621	9	6.06
k127_911052 flag=0 multi=60.0179 len=26703	1.1268	26703	0.3926	33.2734	8885	104	130	0.4159	0	2.71
k127_912923 flag=1 multi=72.4092 len=9608	8.1094	9608	0.3810	97.5125	9369	291	294	0.3873	8	3.83
k127_914472 flag=0 multi=61.9629 len=10798	0.3187	10798	0.3760	12.8079	1383	11	15	0.3858	0	0.96
k127_944438 flag=0 multi=57.9996 len=11547	1.3414	11547	0.3480	37.7327	4357	49	65	0.3554	0	2.42
k127_967478 flag=0 multi=115.4662 len=3585	7.5551	3585	0.3969	98.2148	3521	97	101	0.4066	7	4.46
k127_1027316 flag=0 multi=54.1361 len=35450	0.3053	35450	0.3807	14.9394	5296	40	42	0.3806	0	0.86
k127_1029036 flag=1 multi=55.7254 len=19955	0.7690	19955	0.3675	24.3498	4859	58	63	0.4051	0	1.98
k127_1084877 flag=0 multi=147.1854 len=7531	10.1341	7531	0.3288	99.6149	7502	273	272	0.3430	10	4.80
k127_1094605 flag=1 multi=69.0000 len=3102	26.2021	3102	0.3436	79.5293	2467	291	307	0.3631	18	26.43
k127_1105457 flag=0 multi=54.9311 len=8570	53.1057	8570	0.3285	100.0000	8570	1659	1671	0.3432	48	21.62
k127_1128039 flag=0 multi=60.1655 len=4748	0.5152	4748	0.3524	22.9570	1090	11	10	0.3658	0	1.24
k127_1161599 flag=0 multi=69.3526 len=3468	109.3137	3468	0.3659	100.0000	3468	1406	1422	0.3640	96	42.07
k127_1206217 flag=0 multi=51.0082 len=7061	2.7582	7061	0.3871	73.9414	5221	71	73	0.3922	2	2.66
k127_1243823 flag=1 multi=56.9897 len=54545	1.1617	54545	0.3759	60.3997	32945	131	146	0.3791	1	2.07
k127_1266047 flag=0 multi=73.9148 len=2957	10.7599	2957	0.3777	100.0000	2957	118	119	0.3817	10	4.75
k127_1287725 flag=0 multi=54.0185 len=19637	1.9448	19637	0.4138	58.6087	11509	129	157	0.4206	1	2.23
k127_1293604 flag=0 multi=55.9585 len=13369	1.3225	13369	0.3696	27.3319	3654	62	72	0.3826	0	3.18
k127_1294266 flag=0 multi=58.1919 len=7327	0.2286	7327	0.3760	12.4471	912	3	9	0.4105	0	0.73
k127_1308421 flag=0 multi=61.2933 len=3700	3.1716	3700	0.3876	73.6757	2726	42	42	0.3981	2	3.04
k127_1334102 flag=0 multi=59.8435 len=3743	2.8362	3743	0.3660	35.5597	1331	38	42	0.3664	0	7.62
k127_1357258 flag=1 multi=299.8974 len=3949	5.9749	3949	0.3852	89.0099	3515	86	85	0.3885	5	4.68
k127_1382151 flag=0 multi=55.0604 len=23235	0.7604	23235	0.3865	22.1261	5141	55	76	0.4149	0	1.92
k127_1462658 flag=0 multi=85.8289 len=3839	11.5645	3839	0.3535	100.0000	3839	155	173	0.3698	11	5.74
k127_1467495 flag=1 multi=64.9188 len=6436	0.4366	6436	0.3715	22.0012	1416	11	9	0.3293	0	0.95
k127_1474740 flag=0 multi=52.9403 len=10689	0.5437	10689	0.3882	21.5736	2306	21	24	0.3843	0	1.44
k127_1502995 flag=0 multi=57.6321 len=4930	0.1091	4930	0.3803	6.0649	299	2	2	0.3690	0	0.44
k127_1535354 flag=0 multi=76.3152 len=6275	3.9084	6275	0.3737	75.3785	4730	92	92	0.3850	3	4.14
k127_1557728 flag=1 multi=59.9839 len=36843	0.7477	36843	0.3710	25.7688	9494	103	114	0.3936	0	1.77
k127_1634125 flag=0 multi=67.7872 len=4821	4.2599	4821	0.3663	91.2466	4399	74	79	0.3661	3	3.34
k127_1651636 flag=1 multi=63.0000 len=6569	9.0438	6569	0.3943	98.4016	6464	188	199	0.3844	7	8.82
k127_1718293 flag=0 multi=59.0457 len=2619	7.4364	2619	0.3666	97.6327	2557	68	72	0.3791	7	4.11
k127_1720272 flag=0 multi=51.8697 len=3082	4.3264	3082	0.3595	51.6872	1593	47	51	0.3189	1	7.76
k127_1724315 flag=0 multi=51.9358 len=3801	4.4657	3801	0.3586	86.7140	3296	66	67	0.3699	3	7.93
k127_1729174 flag=0 multi=61.0711 len=11094	0.3177	11094	0.3635	18.5145	2054	13	13	0.3757	0	0.76
k127_1749870 flag=0 multi=57.0536 len=18889	0.3850	18889	0.3612	18.7993	3551	28	28	0.3769	0	0.99
k127_1753754 flag=1 multi=61.0022 len=35221	3.9992	35221	0.3676	48.0651	16929	497	537	0.3714	0	9.12
k127_1756314 flag=0 multi=208.6615 len=3217	5.6969	3217	0.3158	50.7305	1632	60	80	0.3431	1	10.35
k127_1781183 flag=0 multi=58.0800 len=8669	9.6679	8669	0.3635	90.5179	7847	290	338	0.3734	5	9.77
k127_1782239 flag=1 multi=62.7287 len=4698	0.2797	4698	0.3550	17.2627	811	5	5	0.3798	0	0.68
k127_1819587 flag=0 multi=51.0000 len=8278	1.8073	8278	0.3880	62.2010	5149	56	56	0.3921	1	2.26
k127_1833326 flag=0 multi=55.3654 len=7346	0.6621	7346	0.3842	23.0329	1692	19	20	0.3651	0	1.57
k127_1854435 flag=0 multi=59.3910 len=28887	2.2417	28887	0.3417	25.5478	7380	230	249	0.3711	0	7.16
k127_1868591 flag=0 multi=64.0133 len=25988	0.4218	25988	0.3629	21.9370	5701	40	45	0.3591	0	1.01
k127_1881858 flag=0 multi=58.9159 len=3099	5.1765	3099	0.3324	50.1129	1553	57	65	0.3690	1	8.90
k127_1885610 flag=0 multi=68.8514 len=4152	29.3131	4152	0.3856	99.8555	4146	438	469	0.3839	19	25.18
k127_1920381 flag=0 multi=59.9444 len=6838	0.5879	6838	0.3454	22.4773	1537	11	18	0.3789	0	1.39
k127_1934185 flag=0 multi=68.1787 len=11732	0.3687	11732	0.3339	12.3423	1448	15	17	0.3781	0	1.33
k127_1938221 flag=0 multi=57.0515 len=19632	1.2484	19632	0.3568	20.1508	3956	92	89	0.3329	0	4.90
k127_1944002 flag=0 multi=58.0031 len=29328	0.8379	29328	0.3776	19.6297	5757	99	98	0.3985	0	4.02
k127_1984982 flag=0 multi=71.8885 len=6494	0.0196	6494	0.3249	1.9557	127	1	0	0.3622	0	0.14
k127_1987114 flag=0 multi=56.9764 len=23884	0.7219	23884	0.3851	28.2742	6753	68	70	0.3940	0	1.48
k127_1988348 flag=0 multi=134.8102 len=3646	9.8722	3646	0.3988	98.6835	3598	134	136	0.4055	10	3.95
k127_1999564 flag=0 multi=85.4329 len=9604	29.3518	9604	0.3919	100.0000	9604	1018	1017	0.3976	26	21.67
k127_2018394 flag=1 multi=50.8583 len=3853	4.8845	3853	0.4041	43.5764	1679	71	75	0.3518	0	12.30
k127_2042846 flag=0 multi=60.1681 len=6677	7.0051	6677	0.3648	55.9832	3738	167	169	0.3706	1	18.65
k127_2048212 flag=0 multi=61.0406 len=16849	3.1097	16849	0.3683	34.1148	5748	200	199	0.3970	0	9.19
k127_2070829 flag=0 multi=52.1058 len=4770	0.2478	4770	0.3895	15.3249	731	6	4	0.3123	0	0.64
k127_2071152 flag=0 multi=54.2871 len=3213	4.2048	3213	0.3632	86.7102	2786	50	52	0.3585	3	4.04
k127_2085114 flag=1 multi=97.2093 len=3338	1.8538	3338	0.3568	51.9173	1733	23	24	0.3869	1	2.55
k127_2085411 flag=0 multi=60.1238 len=29467	2.1938	29467	0.3682	28.8119	8490	232	246	0.3837	0	6.26
k127_2110109 flag=1 multi=60.9060 len=18477	3.7711	18477	0.3638	33.0627	6109	250	259	0.3546	0	10.69
k127_2160784 flag=0 multi=59.8682 len=20323	0.8174	20323	0.3698	25.7934	5242	66	62	0.3666	0	1.94
k127_2161793 flag=0 multi=57.0043 len=40111	0.7961	40111	0.3752	26.8679	10777	107	127	0.3946	0	1.88
k127_2166569 flag=0 multi=149.2465 len=6686	14.1174	6686	0.3706	100.0000	6686	342	351	0.3773	14	6.54
k127_2169082 flag=0 multi=53.5136 len=2635	2.6539	2635	0.3746	80.9108	2132	26	26	0.3780	2	2.64
k127_2169428 flag=0 multi=56.3495 len=16511	1.0030	16511	0.3542	26.4975	4375	60	65	0.3886	0	2.83
k127_2178182 flag=0 multi=65.4908 len=8097	3.8686	8097	0.3648	91.6018	7417	110	125	0.3749	3	3.66
k127_2205025 flag=0 multi=59.9918 len=38315	0.8072	38315	0.3586	29.8056	11420	102	129	0.3714	0	2.13
k127_2234941 flag=0 multi=55.9347 len=8171	0.9247	8171	0.3761	27.4752	2245	25	27	0.3679	0	2.19
k127_2253887 flag=0 multi=56.0638 len=9337	1.1156	9337	0.3694	30.8343	2879	33	44	0.3744	0	2.41
k127_2274171 flag=0 multi=146.0056 len=24965	1.9493	24965	0.3297	75.4096	18826	43	49	0.3553	2	3.34
k127_2321850 flag=0 multi=53.0139 len=11256	15.6059	11256	0.4074	53.4737	6019	635	614	0.3836	1	96.73
k127_2338761 flag=0 multi=56.2008 len=27004	1.2334	27004	0.3801	27.9847	7557	131	124	0.3899	0	2.98
k127_2347785 flag=0 multi=59.0009 len=27761	0.7736	27761	0.3718	32.3728	8987	73	96	0.3801	0	1.47
k127_2359188 flag=0 multi=58.1822 len=5296	3.6360	5296	0.3884	56.9109	3014	73	76	0.4249	2	4.49
k127_2396314 flag=0 multi=51.1219 len=18296	1.6983	18296	0.3758	58.7560	10750	96	101	0.3666	1	2.99
k127_2408287 flag=1 multi=50.8307 len=3081	0.0276	3081	0.3622	2.7588	85	1	0	0.4588	0	0.16
k127_2409016 flag=0 multi=87.3623 len=4107	12.1668	4107	0.3801	98.8313	4059	184	188	0.3860	11	6.24
k127_2411325 flag=0 multi=66.8461 len=5637	0.4243	5637	0.3757	20.4009	1150	12	7	0.3946	0	1.09
k127_2426731 flag=0 multi=121.0907 len=4605	10.4879	4605	0.3802	97.7633	4502	181	173	0.3783	10	6.11
k127_2427970 flag=1 multi=62.8917 len=5854	0.1259	5854	0.3873	7.5162	440	4	3	0.4180	0	0.52
k127_2466104 flag=0 multi=86.0000 len=3379	11.6031	3379	0.3708	100.0000	3379	146	145	0.3900	11	4.91
k127_2472537 flag=0 multi=111.8530 len=2665	1.9632	2665	0.3505	57.7861	1540	18	20	0.3565	1	2.41
k127_2503106 flag=1 multi=59.8570 len=8377	0.1296	8377	0.3572	8.6905	728	4	5	0.3764	0	0.45
k127_2514458 flag=0 multi=128.6835 len=17252	6.1450	17252	0.3588	88.3840	15248	390	388	0.3655	4	8.96
k127_2516826 flag=0 multi=58.0116 len=26744	0.2609	26744	0.3701	12.5860	3366	27	32	0.3799	0	0.92
k127_2537137 flag=0 multi=82.0000 len=3953	5.0175	3953	0.3473	38.1988	1510	86	71	0.3572	0	9.58
k127_2544841 flag=0 multi=54.0335 len=46895	0.6725	46895	0.3819	14.9248	6999	116	122	0.3917	0	3.46
k127_2590994 flag=0 multi=61.3377 len=5365	0.5601	5365	0.3573	15.6570	840	13	13	0.3158	0	2.22
k127_2609062 flag=0 multi=58.1639 len=2811	11.5094	2811	0.3835	99.3952	2794	118	113	0.3919	6	14.95
k127_2609577 flag=0 multi=55.9976 len=36324	1.1830	36324	0.3802	34.0491	12368	162	167	0.3846	0	2.98
k127_2617354 flag=0 multi=63.0603 len=8518	0.3393	8518	0.3536	12.0686	1028	13	13	0.3589	0	1.35
k127_2618947 flag=0 multi=60.0226 len=58078	1.6060	58078	0.3638	30.8671	17927	328	361	0.3828	0	4.43
k127_2650405 flag=0 multi=54.9161 len=4802	3.1753	4802	0.3569	22.7405	1092	55	67	0.3612	0	10.33
k127_2725610 flag=0 multi=57.0249 len=36418	1.4244	36418	0.3752	23.7630	8654	184	206	0.3829	0	5.76
k127_2743098 flag=1 multi=60.9912 len=54810	0.6716	54810	0.3505	23.6107	12941	133	152	0.3870	0	1.70
k127_2746043 flag=1 multi=60.9712 len=41753	0.7673	41753	0.3596	24.3216	10155	113	128	0.3851	0	2.29
k127_2752504 flag=0 multi=56.1853 len=39877	1.0071	39877	0.3761	34.6390	13813	138	153	0.3763	0	2.00
k127_2764165 flag=0 multi=83.0142 len=11375	0.6786	11375	0.3602	19.3758	2204	27	31	0.3421	0	2.06
k127_2847090 flag=0 multi=56.9407 len=9574	3.4787	9574	0.3817	56.7266	5431	113	118	0.3635	1	5.68
k127_2858115 flag=0 multi=139.4173 len=33406	1.1027	33406	0.3625	30.7609	10276	128	144	0.3871	0	2.64
k127_2863440 flag=0 multi=64.1023 len=4720	1.2557	4720	0.3523	37.3517	1763	20	23	0.3443	0	2.09
k127_2865860 flag=0 multi=56.0177 len=16469	0.7599	16469	0.3853	29.4736	4854	50	43	0.3970	0	1.54
k127_2867388 flag=1 multi=51.8115 len=5537	0.1916	5537	0.3897	11.9198	660	3	8	0.4233	0	0.59
k127_2868554 flag=0 multi=68.3886 len=4720	0.4625	4720	0.3525	17.1186	808	7	12	0.3597	0	1.69
k127_2875752 flag=1 multi=53.6698 len=2695	0.1050	2695	0.3937	10.5009	283	1	1	0.4023	0	0.31
k127_2904971 flag=0 multi=59.9916 len=40900	0.7289	40900	0.3569	24.0587	9840	97	124	0.3832	0	1.97
k127_2939238 flag=0 multi=59.2733 len=19862	1.3851	19862	0.3599	41.0784	8159	93	107	0.3789	0	2.57
k127_2969689 flag=1 multi=51.0000 len=6862	83.9449	6862	0.3665	100.0000	6862	2126	2144	0.3719	79	43.82
k127_2973368 flag=0 multi=62.0869 len=24111	0.7269	24111	0.3598	20.0489	4834	61	68	0.3758	0	2.44
k127_3029858 flag=1 multi=63.9777 len=28402	0.6945	28402	0.3662	21.2168	6026	73	76	0.3661	0	2.82
k127_3040831 flag=1 multi=53.9577 len=12671	0.2892	12671	0.3657	16.1076	2041	13	15	0.3593	0	0.95
k127_3044171 flag=0 multi=55.7705 len=9830	0.9342	9830	0.3541	35.8698	3526	34	35	0.3691	0	1.67
k127_3046002 flag=1 multi=58.9785 len=27095	0.5987	27095	0.3652	25.7612	6980	59	63	0.3977	0	1.47
k127_3056721 flag=0 multi=58.4098 len=4903	10.4238	4903	0.3594	99.7960	4893	187	192	0.3588	10	4.38
k127_3060338 flag=0 multi=58.0051 len=54842	0.9326	54842	0.3688	27.9384	15322	179	205	0.3892	0	2.38
k127_3073831 flag=0 multi=64.0000 len=23204	0.3368	23204	0.3662	16.8031	3899	32	33	0.4100	0	0.91
k127_3078130 flag=0 multi=54.9881 len=11772	3.7383	11772	0.3837	45.2939	5332	158	173	0.3797	0	7.00
k127_3106982 flag=0 multi=62.2127 len=5181	6.7825	5181	0.3598	78.0158	4042	130	133	0.3979	3	11.74
k127_3141255 flag=0 multi=125.0591 len=4072	6.0243	4072	0.3689	96.8811	3945	89	93	0.3660	5	3.98
k127_3144461 flag=0 multi=62.6393 len=33154	2.8989	33154	0.3783	41.5787	13785	331	380	0.3811	0	7.24
k127_3223718 flag=0 multi=54.1262 len=6865	0.4539	6865	0.4001	11.8135	811	11	13	0.3598	0	1.54
k127_3232961 flag=0 multi=59.9890 len=59234	1.2688	59234	0.3637	29.1691	17278	218	255	0.3701	0	3.97
k127_3235998 flag=0 multi=58.2569 len=20830	0.6373	20830	0.3425	26.8459	5592	45	52	0.3386	0	1.41
k127_3246133 flag=0 multi=61.0219 len=25235	1.3284	25235	0.3351	32.3004	8151	103	144	0.3808	0	3.26
k127_3255533 flag=1 multi=57.9344 len=17499	0.5496	17499	0.3649	24.7271	4327	34	42	0.3708	0	1.33
k127_3260426 flag=0 multi=68.0797 len=21296	5.6771	21296	0.3767	83.7810	17842	349	381	0.3762	4	5.38
k127_3279437 flag=0 multi=62.9804 len=22115	1.5211	22115	0.3797	32.7063	7233	123	131	0.3769	0	3.71
k127_3300927 flag=1 multi=59.0000 len=58912	0.8250	58912	0.3714	26.1084	15381	187	172	0.3882	0	2.17
k127_3305738 flag=1 multi=56.0000 len=10187	1.7582	10187	0.3843	51.5166	5248	66	49	0.4217	1	2.87
k127_3329254 flag=0 multi=68.1081 len=23809	0.5022	23809	0.3458	21.2777	5066	42	47	0.3706	0	1.35
k127_3339036 flag=0 multi=70.0873 len=14623	95.7155	14623	0.3600	100.0000	14623	5177	5173	0.3726	86	62.37
k127_3375947 flag=1 multi=64.6952 len=10624	0.5585	10624	0.3586	23.7764	2526	23	22	0.3873	0	1.29
k127_3377634 flag=0 multi=50.9925 len=5858	2.9090	5858	0.3991	52.5947	3081	62	68	0.3774	1	5.05
k127_3394354 flag=0 multi=108.0000 len=4532	9.5708	4532	0.3729	100.0000	4532	159	160	0.3800	9	4.21
k127_3410923 flag=0 multi=58.0533 len=15719	0.2623	15719	0.3727	12.6471	1988	15	19	0.3554	0	0.82
k127_3446055 flag=1 multi=55.8955 len=10650	1.0816	10650	0.3691	40.2254	4284	41	45	0.3703	0	1.89
k127_3458619 flag=1 multi=68.8506 len=9232	1.3901	9232	0.3424	40.8471	3771	45	51	0.3727	0	2.43
k127_3490910 flag=0 multi=60.9484 len=9625	0.7620	9625	0.3681	31.2104	3004	26	31	0.3830	0	1.59
k127_3516449 flag=0 multi=57.0023 len=72504	1.2134	72504	0.3799	31.2148	22632	314	344	0.3888	0	2.96
k127_3517078 flag=0 multi=57.9930 len=79028	0.7106	79028	0.3635	23.8726	18866	179	231	0.3799	0	2.00
k127_3535118 flag=0 multi=56.9764 len=16663	0.4403	16663	0.3758	21.2387	3539	23	33	0.3953	0	1.05
k127_3535505 flag=0 multi=60.9692 len=19597	1.4383	19597	0.3654	35.1023	6879	109	106	0.3890	0	3.14
k127_3553351 flag=0 multi=79.1200 len=4828	13.2970	4828	0.3672	83.6578	4039	235	245	0.3784	9	12.89
k127_3568263 flag=0 multi=56.0139 len=17361	1.0219	17361	0.3683	37.8895	6578	57	76	0.3919	0	1.80
k127_3575445 flag=1 multi=51.8645 len=9914	0.0547	9914	0.3781	3.8431	381	2	3	0.3367	0	0.29
k127_3578926 flag=1 multi=59.0000 len=3418	7.7706	3418	0.3631	98.2446	3358	94	101	0.3727	7	5.15
k127_3596564 flag=0 multi=57.9880 len=53027	0.9943	53027	0.3785	21.4608	11380	197	199	0.3850	0	3.34
k127_3596639 flag=1 multi=59.9237 len=15592	0.3824	15592	0.3507	19.5228	3044	22	24	0.3879	0	1.00
k127_3618472 flag=1 multi=68.3745 len=13830	3.8795	13830	0.3753	34.5047	4772	196	205	0.3865	0	9.52
k127_3658505 flag=1 multi=58.8086 len=6187	1.2749	6187	0.3637	36.1080	2234	29	28	0.3560	0	2.26
k127_3709243 flag=0 multi=65.0230 len=41232	1.0958	41232	0.3321	23.6806	9764	157	194	0.3722	0	3.31
k127_3819565 flag=1 multi=56.8990 len=11214	1.4279	11214	0.3752	35.3933	3969	64	62	0.3953	0	3.33
k127_3837922 flag=0 multi=50.0215 len=28988	0.6720	28988	0.3909	16.3412	4737	78	73	0.4232	0	2.00
k127_3864596 flag=0 multi=52.0570 len=9754	1.1579	9754	0.3971	27.7015	2702	40	42	0.3876	0	3.46
k127_3885617 flag=0 multi=68.9980 len=12117	3.6141	12117	0.3520	36.3621	4406	164	166	0.3752	0	6.34
k127_3916205 flag=0 multi=56.9567 len=4171	0.3038	4171	0.3802	15.0563	628	3	6	0.4002	0	0.88
k127_3931412 flag=0 multi=57.0068 len=161707	2.1288	161707	0.3716	33.1006	53526	1202	1325	0.3781	0	6.09
k127_3947969 flag=0 multi=59.5097 len=3223	2.0099	3223	0.3916	76.9469	2480	22	26	0.4079	2	1.72
k127_4027600 flag=1 multi=59.9639 len=32803	0.4758	32803	0.3611	22.3669	7337	56	63	0.3746	0	1.15
k127_4040957 flag=0 multi=73.3667 len=5052	2.3272	5052	0.3605	48.5946	2455	43	47	0.3766	0	3.40
k127_4110685 flag=0 multi=52.8760 len=4159	0.6603	4159	0.3878	18.6102	774	10	10	0.3671	0	1.60
k127_4135666 flag=1 multi=58.9564 len=25404	0.8678	25404	0.3698	26.2439	6667	78	88	0.3797	0	2.82
k127_4176820 flag=0 multi=62.9563 len=14314	0.3431	14314	0.3739	17.6471	2526	19	17	0.4038	0	0.84
k127_4210830 flag=0 multi=66.4537 len=5908	1.8879	5908	0.3426	49.3399	2915	42	44	0.3328	0	2.98
k127_4216993 flag=0 multi=118.0670 len=3113	9.8879	3113	0.3717	95.6312	2977	117	105	0.4013	9	7.44
k127_4341015 flag=1 multi=60.0000 len=4547	2.4929	4547	0.3431	43.6332	1984	44	41	0.3870	0	3.90
k127_4344734 flag=0 multi=59.9401 len=6084	0.8348	6084	0.3628	34.8291	2119	23	17	0.4106	0	1.40
k127_4352477 flag=0 multi=52.9864 len=25681	0.3629	25681	0.3973	15.7354	4041	38	39	0.3901	0	1.31
